,soil-temp,soil1,soil2,soil3,soil4
6685,14.2,13.948,13.0611,15.99725,18.5317
6686,14.5,13.66192,13.17495,15.9833,18.5292
6687,14.6,12.97988,13.22833,15.96932,18.52645
6688,14.6,12.2052,13.20394,15.95657,18.52416
6689,14.6,11.3902,13.12707,15.9429,18.52142
6690,14.5,10.70068,13.02328,15.928,18.51888
6691,14.4,10.20913,12.9031,15.9131,18.51638
6692,14.2,10.09057,12.77496,15.8976,18.51318
6693,14.0,9.10925,12.5586,15.8806,18.51135
6694,13.9,9.0534,12.39596,15.8627,18.50884
6695,13.7,8.98666,12.23757,15.84295,18.50656
6696,13.6,8.9406,12.09472,15.8232,18.5031
6697,13.4,8.8911,11.972,15.80285,18.5006
6698,13.2,8.88073,11.8628,15.78158,18.49807
6699,13.2,8.92507,11.7691,15.76,18.4958
6700,13.1,9.01602,11.68505,15.73693,18.49328
6701,12.9,8.8203,11.60522,15.71444,18.48895
6702,12.9,9.07412,11.54934,15.69076,18.4864
6703,12.8,9.6986,11.52328,15.66827,18.48412
6704,12.8,10.35302,11.5296,15.64517,18.48162
6705,12.8,10.9545,11.47036,15.62118,18.47888
6706,12.8,11.47134,11.54177,15.59838,18.47546
6707,12.9,11.80978,11.6426,15.57653,18.4727
6708,12.9,12.1125,11.76196,15.55526,18.46996
6709,13.1,12.1108,11.87832,15.53643,18.46652
6710,13.1,11.81783,11.96697,15.5176,18.46423
6711,13.1,11.22845,12.01782,15.49874,18.46148
6712,13.1,10.00598,12.0237,15.48083,18.4576
6713,13.1,8.6862,11.99178,15.46322,18.45532
6714,13.0,7.9374,11.9212,15.4465,18.4519
6715,12.9,7.07464,11.80773,15.42828,18.44937
6716,12.6,6.28036,11.6573,15.40853,18.4464
6717,12.4,4.7367,11.07748,15.38088,18.44433
6718,12.2,4.42993,10.8233,15.35537,18.44
6719,12.0,4.1197,10.56783,15.32955,18.4377
6720,11.8,3.8279,10.31405,15.3025,18.4343
6721,11.6,3.45147,10.0586,15.27273,18.4313
6722,11.4,3.01058,9.81112,15.24206,18.4281
6723,11.1,2.59905,9.56616,15.20925,18.42397
6724,10.9,2.62612,9.32498,15.17492,18.4217
6725,10.7,2.5444,9.10565,15.13967,18.41802
6726,10.6,4.11395,8.99725,15.10354,18.41485
6727,10.4,6.70397,9.02877,15.06707,18.4121
6728,10.4,9.15875,9.17498,15.03216,18.40774
6729,10.5,10.57864,8.9754,14.99114,18.40408
6730,10.9,11.6584,9.2481,14.95773,18.40225
6731,11.3,12.37728,9.57498,14.92672,18.39813
6732,11.7,12.85098,9.9233,14.89727,18.3947
6733,12.1,13.0271,10.259,14.87237,18.3906
6734,12.5,12.98794,10.55438,14.84835,18.38784
6735,12.8,12.70074,10.77834,14.82708,18.38442
6736,12.8,11.30157,10.8964,14.80734,18.3803
6737,12.8,10.547,10.94348,14.7879,18.37686
6738,12.8,9.95934,10.95397,14.76968,18.37277
6739,12.6,9.2773,10.9363,14.75054,18.36886
6740,12.5,8.99642,10.89514,14.73293,18.3661
6741,12.4,8.63094,10.9712,14.7153,18.36178
6742,12.2,8.6016,10.951,14.69647,18.35833
6743,12.2,8.6252,10.92455,14.67855,18.3549
6744,12.1,8.3449,10.90017,14.6606,18.3508
6745,11.9,8.50894,10.88003,14.643,18.34783
6746,11.8,8.55786,10.86868,14.62478,18.3444
6747,11.8,8.8134,10.86743,14.60714,18.3405
6748,11.6,9.0517,10.8737,14.58892,18.3366
6749,11.5,9.1225,10.89095,14.57223,18.33273
6750,11.4,10.23965,10.95437,14.55612,18.32906
6751,11.4,12.3675,11.09725,14.53912,18.3252
6752,11.5,14.07635,11.32748,14.52422,18.322
6753,11.7,15.43237,11.50396,14.50933,18.31762
6754,12.1,16.5058,11.8628,14.49932,18.31353
6755,12.5,16.86434,12.25814,14.4911,18.30963
6756,13.0,17.00192,12.6527,14.48718,18.3062
6757,13.4,16.9904,13.01782,14.48443,18.30255
6758,13.8,16.82177,13.3325,14.48474,18.29864
6759,14.1,16.70147,13.5842,14.48776,18.29476
6760,14.2,16.43615,13.76318,14.49264,18.2909
6761,14.3,16.06432,13.89175,14.4975,18.28744
6762,14.3,15.7167,13.9779,14.50387,18.28356
6763,14.2,14.9397,14.02242,14.51055,18.27966
6764,14.2,14.3008,14.03588,14.51602,18.27645
6765,14.1,14.17764,14.21612,14.52545,18.27212
6766,14.1,13.82192,14.21737,14.53274,18.26824
6767,14.0,13.75863,14.2031,14.53973,18.26458
6768,13.9,13.7218,14.1762,14.54702,18.26138
6769,13.9,13.56237,14.14092,14.5531,18.25747
6770,13.8,13.46047,14.10143,14.56008,18.25384
6771,13.8,13.1756,14.06024,14.56616,18.24993
6772,13.7,12.9212,14.01528,14.57192,18.2465
6773,13.6,12.8055,13.96865,14.5774,18.24285
6774,13.6,12.49987,13.92285,14.58224,18.23895
6775,13.5,12.54708,13.88,14.5865,18.23574
6776,13.5,12.99084,13.84805,14.59075,18.2321
6777,13.5,12.72723,13.82495,14.5956,18.22775
6778,13.5,12.91543,13.79638,14.59927,18.22408
6779,13.5,13.22796,13.7737,14.6026,18.2202
6780,13.5,13.27688,13.751,14.60595,18.21722
6781,13.4,13.4317,13.73715,14.60867,18.21334
6782,13.4,13.43115,13.72286,14.6105,18.20968
6783,13.4,13.45992,13.701,14.61413,18.20602
6784,13.4,13.16866,13.65814,14.61596,18.20214
6785,13.4,12.8458,13.58798,14.6187,18.19848
6786,13.3,12.64492,13.48965,14.6205,18.19482
6787,13.2,12.13265,13.36108,14.6205,18.19116
6788,13.1,11.28314,13.19805,14.61932,18.1875
6789,12.9,10.886,13.02285,14.6181,18.18337
6790,12.8,10.5798,12.81698,14.61443,18.1797
6791,12.6,10.57174,12.60522,14.6099,18.17605
6792,12.4,10.43475,12.38882,14.60473,18.1733
6793,12.3,9.9064,12.17706,14.59622,18.16967
6794,12.2,9.8546,11.97244,14.5871,18.16577
6795,12.1,9.85748,11.78967,14.57647,18.16256
6796,11.9,10.09057,11.63378,14.56402,18.1589
6797,11.8,9.71646,11.50143,14.55218,18.15524
6798,11.7,9.17254,11.41488,14.53912,18.1516
6799,11.6,9.61688,11.3947,14.52545,18.1486
6800,11.6,10.42382,11.4607,14.51177,18.14495
6801,11.6,12.01754,11.60143,14.50082,18.14062
6802,11.8,13.5451,11.81487,14.48928,18.13696
6803,11.9,14.75204,12.09722,14.4805,18.1333
6804,12.2,15.4853,12.40774,14.4747,18.12963
6805,12.7,15.6056,12.70773,14.46984,18.12597
6806,13.1,15.40875,12.9653,14.468,18.123
6807,13.4,14.6801,13.14596,14.468,18.11935
6808,13.6,12.99832,13.20312,14.46832,18.11453
6809,13.6,11.82763,13.17074,14.468,18.1109
6810,13.6,10.88024,13.0804,14.468,18.10745
6811,13.5,10.08483,12.95437,14.46652,18.10378
6812,13.3,10.01,12.81613,14.4647,18.10012
6813,13.1,10.46008,12.67538,14.46072,18.09646
6814,13.0,10.51074,12.54427,14.4571,18.0928
6815,12.8,10.66958,12.41992,14.451,18.08917
6816,12.6,10.73922,12.30227,14.44586,18.08572
6817,12.4,11.08398,12.18755,14.43856,18.08206
6818,12.3,11.21234,12.07455,14.43127,18.0784
6819,12.1,11.10528,11.9632,14.42245,18.07452
6820,11.9,10.99536,11.8569,14.41396,18.07086
6821,11.8,10.3375,11.76403,14.40453,18.06744
6822,11.6,9.87475,11.73336,14.3942,18.06378
6823,11.6,9.91387,11.79513,14.3845,18.0601
6824,11.6,11.07537,11.96447,14.37597,18.05645
6825,11.7,13.16235,12.11825,14.36868,18.053
6826,12.1,14.99377,12.40563,14.3626,18.04937
6827,12.5,16.3803,12.7485,14.35958,18.0457
6828,13.0,17.1907,13.11697,14.35867,18.04226
6829,13.4,17.53143,13.48126,14.3608,18.03747
6830,13.9,17.54986,13.80477,14.36657,18.0338
6831,14.2,17.26437,14.0594,14.37234,18.03015
6832,14.4,15.57913,14.2153,14.38024,18.02673
6833,14.5,14.50744,14.301,14.38903,18.02307
6834,14.4,14.03835,14.34258,14.39846,18.0194
6835,14.4,13.57043,14.3535,14.40728,18.01595
6836,14.2,13.07717,14.34426,14.41638,18.0123
6837,14.0,12.6403,14.18463,14.42214,18.00866
6838,13.8,12.39514,14.11697,14.43005,18.0052
6839,13.7,12.35137,14.0405,14.43704,18.00155
6840,13.5,12.46362,13.9594,14.4434,17.99813
6841,13.4,12.063,13.8699,14.44827,17.99447
6842,13.2,11.89034,13.77957,14.45223,17.99102
6843,13.2,11.7862,13.69302,14.45678,17.98806
6844,13.1,11.54443,13.60897,14.45983,17.9844
6845,12.9,11.0926,13.52706,14.46194,17.98074
6846,12.9,11.4046,13.4905,14.465,17.9764
6847,12.8,12.897,13.53124,14.46652,17.9732
6848,12.8,14.35433,13.6611,14.46862,17.96954
6849,12.9,15.85656,13.72704,14.46923,17.9668
6850,13.1,17.3058,14.01275,14.47408,17.96337
6851,13.6,18.2693,14.34258,14.4829,17.9597
6852,14.0,18.85464,14.68798,14.49172,17.95672
6853,14.5,19.0469,15.02117,14.50417,17.95306
6854,14.9,18.86788,15.3077,14.51785,17.94964
6855,15.2,18.3545,15.5056,14.53335,17.94644
6856,15.4,16.38894,15.58837,14.55004,17.94277
6857,15.4,15.1463,15.59384,14.56646,17.93936
6858,15.3,14.46368,15.55056,14.58224,17.93636
6859,15.2,13.86913,15.47747,14.59866,17.9327
6860,15.1,13.43286,15.37957,14.61294,17.92928
6861,14.9,12.7514,15.1199,14.62386,17.92562
6862,14.8,12.6875,14.96865,14.6354,17.9222
6863,14.5,12.47225,14.80898,14.64575,17.9192
6864,14.3,12.17007,14.6447,14.65423,17.91625
6865,14.1,11.80633,14.47997,14.66274,17.9126
6866,13.9,11.60604,14.31655,14.6682,17.90914
6867,13.8,11.53408,14.1573,14.67397,17.9071
6868,13.7,11.31478,14.00353,14.67825,17.90344
6869,13.5,11.01666,13.86572,14.68127,17.90023
6870,13.4,11.7102,13.7867,14.6825,17.89727
6871,13.2,13.11572,13.79135,14.68463,17.89382
6872,13.2,14.70947,13.88964,14.68704,17.89016
6873,13.3,16.15872,13.90563,14.68615,17.88674
6874,13.5,17.41403,14.15942,14.6901,17.88424
6875,13.9,18.31362,14.46612,14.69555,17.8808
6876,14.2,18.7683,14.79217,14.70437,17.87713
6877,14.6,18.8886,15.1052,14.7156,17.87438
6878,14.9,18.65896,15.3779,14.72866,17.87188
6879,15.1,18.25146,15.56863,14.74172,17.86846
6880,15.2,17.02148,15.6569,14.75662,17.8648
6881,15.3,16.07873,15.67117,14.7715,17.86227
6882,15.2,15.3656,15.64218,14.7864,17.85885
6883,15.1,14.58743,15.5846,14.79946,17.8561
6884,15.0,14.0366,15.5073,14.81222,17.85357
6885,14.9,13.08636,15.393,14.82498,17.8499
6886,14.8,13.053,15.2762,14.8359,17.84765
6887,14.6,12.87054,15.151,14.84652,17.8449
6888,14.4,12.74334,15.0178,14.85656,17.8419
6889,14.2,12.13668,14.88082,14.86508,17.8387
6890,14.1,12.1626,14.74133,14.87176,17.8353
6891,13.9,12.03597,14.601,14.87844,17.83322
6892,13.8,11.87423,14.4653,14.88268,17.83026
6893,13.7,11.94677,14.33923,14.88723,17.8273
6894,13.6,12.9557,14.26068,14.89028,17.82363
6895,13.5,14.67608,14.26068,14.8933,17.82043
6896,13.6,15.88763,14.3514,14.89697,17.8186
6897,13.7,17.19357,14.3989,14.8994,17.81494
6898,13.9,18.11102,14.63336,14.90396,17.81332
6899,14.4,18.7896,14.91992,14.91033,17.80966
6900,14.7,19.15392,15.21905,14.92004,17.8067
6901,15.1,19.28863,15.5048,14.93008,17.8035
6902,15.5,19.28344,15.75393,14.94344,17.80166
6903,15.7,19.0302,15.93124,14.95773,17.79846
6904,15.8,17.6989,16.014,14.9735,17.7955
6905,15.8,16.6894,16.02032,14.9878,17.79296
6906,15.8,15.89855,15.97662,15.00298,17.79046
6907,15.7,15.05364,15.90182,15.01727,17.7868
6908,15.5,14.3722,15.80938,15.0294,17.7852
6909,15.4,13.9831,15.7825,15.0434,17.78176
6910,15.2,13.8323,15.6741,15.05554,17.77972
6911,15.0,13.66827,15.55392,15.06646,17.77673
6912,14.8,13.6464,15.4241,15.0768,17.77352
6913,14.6,13.2268,15.28378,15.08502,17.77148
6914,14.5,12.95342,15.13168,15.0935,17.76827
6915,14.3,12.89068,14.9745,15.10018,17.76623
6916,14.2,12.9557,14.81695,15.10568,17.76302
6917,14.1,12.7796,14.66863,15.11022,17.76003
6918,14.0,12.91024,14.57202,15.11263,17.758
6919,13.9,13.6084,14.5615,15.116,17.755
6920,13.9,14.22427,14.63168,15.11932,17.7534
6921,13.9,15.20962,14.58755,15.12115,17.7495
6922,14.0,15.90087,14.69552,15.12542,17.74722
6923,14.1,16.49658,14.83376,15.12936,17.74426
6924,14.2,16.519,14.9745,15.13452,17.74197
6925,14.4,16.38894,15.09426,15.14028,17.739
6926,14.6,16.13052,15.17706,15.14758,17.7374
6927,14.7,15.6056,15.21276,15.15426,17.73373
6928,14.8,14.8286,15.19763,15.16186,17.73077
6929,14.8,14.2565,15.1258,15.16824,17.7287
6930,14.7,13.25848,14.99133,15.1743,17.72573
6931,14.5,12.26907,14.80563,15.17886,17.7239
6932,14.4,11.85928,14.58587,15.1816,17.72094
6933,14.2,10.7519,14.48754,15.18435,17.7182
6934,14.0,10.39333,14.25814,15.18496,17.71545
6935,13.8,9.75158,14.01992,15.18313,17.7129
6936,13.6,9.07125,13.77328,15.18038,17.71108
6937,13.4,8.49627,13.5241,15.17553,17.70767
6938,13.2,8.12905,13.27706,15.16854,17.7063
6939,13.1,7.66516,13.03756,15.16064,17.70263
6940,12.8,7.53106,12.80102,15.15215,17.7008
6941,12.8,7.68762,12.59304,15.13937,17.69784
6942,12.6,8.82375,12.472,15.1266,17.69576
6943,12.4,10.547,12.46572,15.11447,17.6928
6944,12.4,12.38015,12.57665,15.102,17.69097
6945,12.4,13.99288,12.52538,15.08532,17.68707
6946,12.7,15.28906,12.78167,15.07498,17.68456
6947,13.0,16.07928,13.07873,15.06558,17.68182
6948,13.4,16.732,13.39175,15.0589,17.6793
6949,13.9,16.92883,13.69555,15.05523,17.67657
6950,14.2,16.74868,13.95016,15.0537,17.67474
6951,14.4,16.1328,14.13082,15.0528,17.67153
6952,14.6,14.39636,14.20898,15.0537,17.66808
6953,14.6,13.4346,14.20648,15.05462,17.66604
6954,14.5,12.84463,14.1472,15.05493,17.66308
6955,14.4,11.9525,14.04974,15.05493,17.661
6956,14.2,11.2198,13.9321,15.0537,17.6578
6957,14.1,10.8883,13.84722,15.0513,17.6546
6958,13.8,10.74154,13.73293,15.04885,17.65255
6959,13.7,10.68685,13.6233,15.04522,17.64956
6960,13.5,10.8647,13.51656,15.04156,17.64727
6961,13.3,10.7064,13.4111,15.0364,17.6441
6962,13.2,10.547,13.30395,15.03155,17.64272
6963,13.0,10.4474,13.19302,15.02517,17.63906
6964,12.8,10.34268,13.08,15.01788,17.63653
6965,12.7,10.28683,12.96697,15.00936,17.63403
6966,12.6,10.93435,12.90478,15.00085,17.63128
6967,12.5,12.21786,12.9317,14.99294,17.62853
6968,12.4,13.472,13.05648,14.98538,17.626
6969,12.6,15.15725,13.1821,14.97564,17.6235
6970,12.9,16.40908,13.46572,14.9714,17.62075
6971,13.3,17.20162,13.78085,14.96835,17.61825
6972,13.8,17.55044,14.09765,14.96804,17.61572
6973,14.2,17.63732,14.3972,14.97048,17.6132
6974,14.6,17.46523,14.6577,14.9738,17.60955
6975,14.8,17.2632,14.8535,14.9793,17.60793
6976,14.8,16.20706,14.96948,14.986,17.6043
6977,14.9,15.15435,15.0174,14.99294,17.6027
6978,14.8,14.4712,15.0157,14.99993,17.60018
6979,14.7,13.9428,14.98293,15.00662,17.59765
6980,14.6,13.64813,14.9304,15.0136,17.59515
6981,14.5,13.16696,14.86865,15.0191,17.59216
6982,14.4,12.8527,14.7867,15.02426,17.58965
6983,14.2,12.7865,14.6888,15.0285,17.58712
6984,14.1,12.47283,14.5804,15.03246,17.58462
6985,13.9,11.92663,14.46108,15.03457,17.58166
6986,13.8,11.8069,14.33505,15.037,17.5803
6987,13.7,11.43105,14.2031,15.03884,17.57662
6988,13.6,11.18932,14.06823,15.03762,17.575
6989,13.4,11.0437,13.93798,15.03793,17.57134
6990,13.3,11.96057,13.85815,15.03518,17.56906
6991,13.2,13.5756,13.86108,15.03335,17.56747
6992,13.2,14.7083,13.95898,15.03155,17.5638
6993,13.3,15.9066,14.01653,15.0288,17.56152
6994,13.6,17.22985,14.2674,15.0288,17.55877
6995,13.9,18.4362,14.55898,15.03063,17.55627
6996,14.3,18.76888,14.86276,15.03488,17.55352
6997,14.6,18.8938,15.1489,15.04247,17.55123
6998,15.0,18.77694,15.3867,15.05038,17.5494
6999,15.2,18.49838,15.55013,15.05978,17.54595
7000,15.2,17.5539,15.63375,15.07134,17.54458
7001,15.2,16.78665,15.65896,15.08166,17.54162
7002,15.2,16.38665,15.64553,15.0923,17.53933
7003,15.1,15.80877,15.60812,15.10354,17.53658
7004,15.0,15.39092,15.5577,15.11294,17.5343
7005,14.8,14.89422,15.5762,15.1239,17.5311
7006,14.8,14.5926,15.49554,15.1333,17.52834
7007,14.6,14.65075,15.40646,15.1412,17.52606
7008,14.5,14.66168,15.31234,15.1494,17.52447
7009,14.4,13.96526,15.2132,15.1564,17.52197
7010,14.3,13.8766,15.11065,15.16247,17.51943
7011,14.2,13.93475,15.00686,15.16824,17.5176
7012,14.1,13.79315,14.9056,15.1719,17.5144
7013,14.1,14.06194,14.8077,15.17553,17.5128
7014,14.0,15.1014,14.7531,15.17886,17.51028
7015,13.9,16.93917,14.76907,15.1807,17.50778
7016,13.9,18.17605,14.8699,15.18496,17.50524
7017,14.0,18.88687,15.12454,15.19195,17.50457
7018,14.2,19.62878,15.36736,15.1989,17.50115
7019,14.6,19.8423,15.64553,15.2068,17.49954
7020,14.8,20.00634,15.93585,15.21807,17.49725
7021,15.2,20.11743,16.2136,15.2293,17.4952
7022,15.6,20.1082,16.45223,15.2442,17.492
7023,15.8,19.99197,16.62325,15.25906,17.49062
7024,15.9,19.15566,16.7182,15.27517,17.4881
7025,15.9,18.63882,16.75686,15.2919,17.4856
7026,15.8,18.09664,16.75854,15.30828,17.48397
7027,15.8,17.58438,16.7367,15.3244,17.48147
7028,15.6,17.50036,16.6972,15.34017,17.47964
7029,15.5,17.16882,16.77493,15.359,17.47735
7030,15.4,16.92883,16.70434,15.37512,17.47506
7031,15.3,16.70837,16.6157,15.3897,17.47256
7032,15.2,16.38836,16.52157,15.404,17.4712
7033,15.1,15.97915,16.42703,15.41644,17.46865
7034,15.0,15.87496,16.33248,15.4295,17.46728
7035,14.9,15.6908,16.24468,15.44042,17.46523
7036,14.8,15.36617,16.15853,15.45165,17.46203
7037,14.8,15.19695,16.0808,15.46047,17.46066
7038,14.7,16.25945,16.03503,15.47082,17.4586
7039,14.6,17.99072,16.05602,15.48022,17.45724
7040,14.6,19.20056,16.15646,15.48965,17.45562
7041,14.8,20.1888,16.3077,15.49996,17.45425
7042,15.0,21.15286,16.54803,15.51122,17.45083
7043,15.3,21.4723,16.82787,15.52548,17.44946
7044,15.6,21.68813,17.11947,15.5422,17.44784
7045,16.1,21.7831,17.39718,15.5595,17.44442
7046,16.3,21.82916,17.62997,15.57864,17.44305
7047,16.6,21.75607,17.78753,15.5993,17.44146
7048,16.7,20.1393,17.86233,15.61965,17.4401
7049,16.7,19.30532,17.87115,15.64062,17.43755
7050,16.7,18.69348,17.8287,15.6619,17.43618
7051,16.6,17.88424,17.7476,15.68255,17.43435
7052,16.5,17.01342,17.6371,15.7023,17.43298
7053,16.4,15.8692,17.693,15.72326,17.43115
7054,16.2,15.48702,17.56863,15.74148,17.42956
7055,16.1,15.14056,17.42367,15.75878,17.4268
7056,15.9,14.73766,17.26232,15.7746,17.42544
7057,15.8,13.9854,17.08795,15.78857,17.42407
7058,15.6,13.7074,16.90225,15.80285,17.42245
7059,15.4,13.27746,16.7039,15.81347,17.4211
7060,15.2,12.6547,16.49383,15.82382,17.41882
7061,15.1,11.9249,16.27493,15.83138,17.41744
7062,14.9,13.05703,16.1073,15.83837,17.41583
7063,14.8,15.05248,16.04174,15.84326,17.4147
7064,14.7,16.50924,16.08376,15.8484,17.41262
7065,14.8,18.02987,15.99594,15.84994,17.4117
7066,15.1,19.29266,16.21612,15.8572,17.41033
7067,15.4,20.35803,16.493,15.8648,17.40875
7068,15.8,20.92782,16.793,15.87576,17.40667
7069,16.2,21.07516,17.08038,15.88668,17.40508
7070,16.5,20.87948,17.31777,15.90005,17.40392
7071,16.8,19.31338,17.43963,15.91525,17.40255
7072,16.9,16.42004,17.4266,15.93133,17.4012
7073,16.9,14.63867,17.31988,15.9453,17.39984
7074,16.8,13.64178,17.15435,15.95837,17.398
7075,16.6,12.96838,16.94973,15.9702,17.39526
7076,16.5,12.5482,16.72494,15.98025,17.39434
7077,16.2,12.02734,16.3035,15.98388,17.39434
7078,16.1,12.00894,16.05856,15.98846,17.39297
7079,15.9,11.86907,15.81106,15.99178,17.3918
7080,15.7,11.63192,15.56527,15.9927,17.39022
7081,15.5,11.07134,15.32873,15.993,17.38815
7082,15.4,11.30673,15.11022,15.99117,17.38723
7083,15.1,11.1191,14.89974,15.98693,17.3861
7084,15.0,11.11392,14.69848,15.98177,17.38494
7085,14.9,10.608,14.52117,15.976,17.38336
7086,14.7,10.81924,14.39132,15.96658,17.3813
7087,14.6,12.00662,14.33587,15.95898,17.37994
7088,14.6,13.55834,14.35983,15.95046,17.37856
7089,14.6,15.37997,14.35647,15.94137,17.37832
7090,14.6,17.26724,14.58544,15.93377,17.3772
7091,14.8,18.69753,14.88714,15.92892,17.37557
7092,14.9,19.4843,15.22662,15.9271,17.3733
7093,15.3,19.77786,15.5577,15.9274,17.3719
7094,15.6,19.7439,15.83544,15.93014,17.37054
7095,15.8,18.67794,16.00854,15.93438,17.36917
7096,15.9,16.37744,16.05688,15.938,17.36804
7097,15.9,14.85162,16.02242,15.9429,17.36596
7098,15.9,14.09878,15.93923,15.94592,17.36367
7099,15.7,13.77703,15.82662,15.95016,17.36254
7100,15.6,13.4225,15.69805,15.95168,17.36117
7101,15.4,12.17007,15.47787,15.95077,17.36096
7102,15.2,12.23916,15.32577,15.95077,17.3598
7103,15.1,12.2069,15.1703,15.94958,17.3575
7104,14.9,12.23858,15.01907,15.94683,17.35638
7105,14.7,11.8236,14.8758,15.94198,17.35522
7106,14.6,11.8023,14.7451,15.93862,17.35363
7107,14.3,11.79482,14.62872,15.93286,17.35247
7108,14.2,11.81725,14.52535,15.92587,17.3511
7109,14.1,11.9105,14.44177,15.9198,17.34973
7110,13.9,12.01812,14.39553,15.9119,17.3486
7111,13.8,12.52578,14.41277,15.9052,17.34722
7112,13.7,13.63546,14.51107,15.89822,17.34606
7113,13.8,15.71496,14.41192,15.8882,17.34423
7114,13.9,17.55734,14.62286,15.88244,17.34286
7115,14.2,18.96862,14.90185,15.87817,17.3408
7116,14.7,19.4895,15.21234,15.87576,17.33923
7117,15.1,19.7508,15.51318,15.87698,17.33807
7118,15.4,19.76403,15.76022,15.87817,17.33715
7119,15.7,18.54904,15.90267,15.88152,17.3344
7120,15.8,16.18347,15.9287,15.88577,17.33303
7121,15.8,14.60873,15.8724,15.88973,17.3312
7122,15.7,13.156,15.75814,15.89337,17.33007
7123,15.6,12.1603,15.6094,15.8955,17.3289
7124,15.3,11.39422,15.42956,15.897,17.32733
7125,15.1,11.00802,15.24008,15.89642,17.32687
7126,14.9,11.042,15.03964,15.89398,17.3255
7127,14.8,10.72772,14.82537,15.88943,17.32366
7128,14.6,10.65405,14.59933,15.88455,17.32205
7129,14.4,9.64163,14.36193,15.87786,17.32092
7130,14.2,9.29342,14.11276,15.86968,17.31933
7131,14.0,8.90606,13.8556,15.85934,17.31725
7132,13.8,8.4554,13.59722,15.8478,17.31634
7133,13.6,8.08245,13.3489,15.83444,17.3143
7134,13.4,8.9026,13.16824,15.81863,17.31292
7135,13.3,10.74728,13.1094,15.80316,17.31063
7136,13.2,12.67715,13.18463,15.78704,17.30926
7137,13.3,15.31436,13.15228,15.76943,17.3088
7138,13.5,17.03646,13.4283,15.75515,17.30673
7139,13.9,17.96252,13.76403,15.74392,17.30468
7140,14.2,18.51104,14.1199,15.7345,17.30352
7141,14.6,18.6912,14.4594,15.7269,17.3017
7142,15.0,18.57952,14.7405,15.72387,17.30056
7143,15.2,16.45052,14.89343,15.72173,17.29873
7144,15.4,13.23544,14.9031,15.7199,17.2967
7145,15.4,11.6964,14.81695,15.71777,17.29623
7146,15.2,11.06097,14.67242,15.71536,17.2953
7147,15.1,10.39276,14.4905,15.7102,17.29278
7148,14.9,9.95358,14.28756,15.7047,17.2914
7149,14.8,9.60076,13.8762,15.69378,17.2905
7150,14.6,9.48452,13.64514,15.68408,17.28753
7151,14.4,9.32046,13.4178,15.6713,17.2866
7152,14.2,8.97457,13.1909,15.65762,17.28546
7153,14.0,8.5072,12.96444,15.64306,17.28362
7154,13.8,8.17166,12.73797,15.62664,17.28158
7155,13.6,7.7843,12.51193,15.60842,17.27975
7156,13.4,7.3532,12.28546,15.5899,17.27862
7157,13.2,6.84844,12.06152,15.56863,17.2768
7158,13.0,7.51437,11.9073,15.54705,17.27426
7159,12.9,9.33257,11.89092,15.52517,17.27334
7160,12.8,11.83453,12.0317,15.503,17.27038
7161,12.9,14.3152,12.07076,15.4793,17.27084
7162,13.1,16.37167,12.41866,15.45956,17.26785
7163,13.4,17.4595,12.8199,15.44348,17.26693
7164,13.8,17.97,13.23293,15.4316,17.26397
7165,14.2,18.12252,13.61782,15.4225,17.26327
7166,14.5,18.14785,13.93377,15.41583,17.26098
7167,14.8,16.81658,14.13293,15.40945,17.2594
7168,14.9,14.20355,14.20352,15.4061,17.25756
7169,14.9,12.60693,14.18084,15.40215,17.25552
7170,14.8,11.7338,14.09597,15.397,17.25298
7171,14.6,10.7876,13.96655,15.3921,17.25115
7172,14.4,10.2759,13.81234,15.38513,17.24932
7173,14.2,9.32394,13.5384,15.37664,17.24795
7174,14.1,9.57488,13.3443,15.3666,17.24612
7175,13.9,9.40048,13.15228,15.35598,17.2443
7176,13.7,9.0465,12.9594,15.34384,17.24224
7177,13.5,8.68505,12.76528,15.33108,17.24062
7178,13.4,8.36044,12.5695,15.3165,17.23858
7179,13.2,8.1538,12.3779,15.30038,17.23675
7180,13.1,8.0312,12.19723,15.28307,17.2347
7181,13.0,7.6801,12.0363,15.26455,17.2331
7182,12.9,7.56906,11.92327,15.2454,17.23058
7183,12.8,8.4111,11.89303,15.22595,17.2285
7184,12.7,9.72854,11.95226,15.2068,17.22555
7185,12.7,11.13177,11.8111,15.18527,17.22347
7186,12.8,13.3091,12.01782,15.1658,17.2228
7187,13.0,15.30804,12.31698,15.1488,17.2198
7188,13.2,16.5501,12.6678,15.13604,17.21823
7189,13.6,17.14004,13.02242,15.1248,17.21618
7190,14.0,17.13027,13.32537,15.11508,17.2141
7191,14.2,14.07058,13.501,15.1087,17.2116
7192,14.4,11.21694,13.53335,15.10354,17.20953
7193,14.4,9.62896,13.4678,15.09655,17.20794
7194,14.3,9.0563,13.33755,15.08956,17.20428
7195,14.2,8.78118,13.167,15.08135,17.20312
7196,14.1,8.59872,12.97833,15.07226,17.20062
7197,13.9,8.51412,12.4964,15.05584,17.19857
7198,13.7,8.8249,12.29177,15.04125,17.19787
7199,13.5,8.6868,12.10058,15.02517,17.1949
7200,13.4,8.41915,11.91488,15.00906,17.19238
7201,13.1,7.69912,11.73086,14.99145,17.18963
7202,13.0,7.3555,11.5548,14.97262,17.1887
7203,12.8,7.38888,11.3922,14.95284,17.18597
7204,12.7,7.47408,11.2405,14.9331,17.18322
