,Air temperature.mean,t2m
884,10.18333333,7.170470000000023
885,12.49444444,18.088130000000035
886,6.718055556,6.7409000000000106
887,13.47083333,19.4511
888,6.855555556,8.118980000000022
889,15.22777778,21.151200000000017
890,7.920833333,7.044800000000009
891,12.58333333,18.44277
892,4.195833333,5.205740000000048
893,2.640277778,5.567650000000015
894,0.398611111,-0.0987299999999891
895,-1.054166667,2.301600000000008
896,-0.929166667,-1.5402299999999514
897,-0.183098592,0.6196199999999976
898,-0.551388889,-1.0774599999999737
899,0.140277778,0.3519800000000259
900,2.318055556,0.4142000000000507
901,5.988888889,5.117550000000051
902,6.916666667,4.564140000000009
903,8.858333333,12.313620000000014
904,4.686111111,2.244799999999998
905,11.80555556,16.835720000000038
906,1.99,5.86187000000001
907,,17.543800000000033
908,5.241176471,7.142660000000035
909,4.211111111,6.887720000000002
910,1.98125,2.322140000000047
911,4.05,6.1500500000000216
912,-0.555555556,-1.2260799999999676
913,4.334722222,8.02776
914,-1.398611111,-1.2852800000000002
915,7.638888889,10.675160000000004
916,2.175,1.238900000000001
917,12.08472222,15.49630000000002
918,4.409722222,3.5050600000000145
919,13.89861111,15.869070000000022
920,5.716666667,5.002769999999998
921,14.25694444,17.866420000000005
922,5.593055556,6.2388500000000136
923,14.22638889,17.82412000000005
924,4.178873239,5.12963000000002
925,13.75138889,18.967200000000048
926,3.794444444,4.153920000000028
927,14.39861111,19.14602000000002
928,5.815277778,7.627200000000016
929,17.10694444,21.77468000000005
930,8.938888889,7.164420000000007
931,18.21527778,23.025300000000016
932,8.204166667,11.655700000000024
933,16.86527778,21.269000000000005
934,9.051388889,7.915980000000047
935,19.00138889,23.461479999999995
936,9.870833333,10.713220000000035
937,20.42916667,23.76537000000002
938,9.576388889,14.077750000000036
939,4.027777778,5.397270000000049
