d2m,t2m,stl1,stl2,stl3,stl4,tcrw,date_full,,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,dew2m,temp2m,soil1,soil2,soil3,soil4
291.62845,299.38644,296.29547,294.19464,294.18942,291.8649,0.000474453,23.08.2019 13:00:00,,28.4,68.7,31.8,22.5,0,18.47845,26.23644,23.14547,21.04464,21.03942,18.7149
291.68488,300.0341,296.80655,294.3812,294.18457,291.86673,0.000549316,23.08.2019 14:00:00,,27.2,70.9,28.8,22.9,0,18.53488,26.8841,23.65655,21.2312,21.03457,18.71673
291.81815,299.947,297.06497,294.57785,294.1803,291.87018,0.000124872,23.08.2019 15:00:00,,27.4,71.2,28.7,23.2,0,18.66815,26.797,23.91497,21.42785,21.0303,18.72018
291.97992,299.68427,296.928,294.7522,294.1782,291.87198,5.96E-08,23.08.2019 16:00:00,,27.1,73.6,27.8,23.4,0,18.82992,26.53427,23.778,21.6022,21.0282,18.72198
291.80902,298.75568,296.80426,294.88666,294.17697,291.8738,5.96E-08,23.08.2019 17:00:00,,26.9,71.8,27.2,23.6,0,18.65902,25.60568,23.65426,21.73666,21.02697,18.7238
292.15402,297.48334,296.7582,294.9732,294.17667,291.8768,5.96E-08,23.08.2019 18:00:00,,26.1,75.3,26.1,23.7,0,19.00402,24.33334,23.6082,21.8232,21.02667,18.7268
292.17337,296.38455,296.15445,295.01187,294.17636,291.8793,5.96E-08,23.08.2019 19:00:00,,23.5,82,22.8,23.8,0,19.02337,23.23455,23.00445,21.86187,21.02636,18.7293
292.02023,295.42554,295.3947,295.01312,294.17636,291.8816,5.96E-08,23.08.2019 20:00:00,,22.3,82.9,21.8,23.8,0,18.87023,22.27554,22.2447,21.86312,21.02636,18.7316
291.7225,294.87378,295.0016,294.97742,294.17575,291.8832,5.96E-08,23.08.2019 21:00:00,,22.4,81.2,21.9,23.6,0,18.5725,21.72378,21.8516,21.82742,21.02575,18.7332
291.39307,293.94586,294.14114,294.93036,294.17758,291.8855,0.000374556,23.08.2019 22:00:00,,22.5,80.5,22.1,23.5,0,18.24307,20.79586,20.99114,21.78036,21.02758,18.7355
291.31567,293.72098,294.23956,294.8463,294.17606,291.888,0.011834562,23.08.2019 23:00:00,,21.4,82.4,20.9,23.4,0,18.16567,20.57098,21.08956,21.6963,21.02606,18.738
291.198,293.6467,294.15265,294.7543,294.17422,291.89075,0.03535378,24.08.2019 00:00:00,,20,84.6,19.3,23.2,0,18.048,20.4967,21.00265,21.6043,21.02422,18.74075
291.16415,293.45828,294.1624,294.6522,294.1718,291.89258,0.000324607,24.08.2019 01:00:00,,20.6,83.4,20.2,23.1,0,18.01415,20.30828,21.0124,21.5022,21.0218,18.74258
291.11417,293.0416,293.9069,294.53665,294.16907,291.89417,5.96E-08,24.08.2019 02:00:00,,20,84.4,19.7,22.9,0,17.96417,19.8916,20.7569,21.38665,21.01907,18.74417
291.0056,292.633,293.59952,294.40936,294.16574,291.8967,5.96E-08,24.08.2019 03:00:00,,19.6,85.4,19.2,22.8,0,17.8556,19.483,20.44952,21.25936,21.01574,18.7467
290.96317,292.56818,293.34512,294.27826,294.16116,291.89944,5.96E-08,24.08.2019 04:00:00,,19.8,85.2,19.5,22.6,0,17.81317,19.41818,20.19512,21.12826,21.01116,18.74944
291.11954,292.79034,293.146,294.15262,294.1557,291.90128,5.96E-08,24.08.2019 05:00:00,,19.1,86.4,18.9,22.4,0,17.96954,19.64034,19.996,21.00262,21.0057,18.75128
291.665,293.45355,293.41766,294.0627,294.14932,291.9024,5.96E-08,24.08.2019 06:00:00,,20,85.4,20.2,22.4,0,18.515,20.30355,20.26766,20.9127,20.99932,18.7524
292.441,294.4578,294.30286,294.01523,294.14294,291.90402,5.96E-08,24.08.2019 07:00:00,,22.4,81.7,23.3,22.2,0,19.291,21.3078,21.15286,20.86523,20.99294,18.75402
292.886,295.33438,295.32736,294.0022,294.13657,291.90698,5.96E-08,24.08.2019 08:00:00,,23.7,79.6,24.8,22.2,0,19.736,22.18438,22.17736,20.8522,20.98657,18.75698
292.80643,296.71884,295.9478,294.0287,294.1302,291.9086,5.96E-08,24.08.2019 09:00:00,,25.2,78.2,26.9,22.2,0,19.65643,23.56884,22.7978,20.8787,20.9802,18.7586
292.6807,300.2502,297.84256,294.4039,294.12683,291.9111,0.002871275,24.08.2019 10:00:00,,27.5,71.1,31.8,22.4,0,19.5307,27.1002,24.69256,21.2539,20.97683,18.7611
292.6952,301.557,298.68518,294.6833,294.1235,291.91385,5.96E-08,24.08.2019 11:00:00,,28.2,70,31.1,22.6,0,19.5452,28.407,25.53518,21.5333,20.9735,18.76385
292.48938,301.9399,299.1301,294.99716,294.12442,291.9166,5.96E-08,24.08.2019 12:00:00,,29.4,65.8,32,22.9,0,19.33938,28.7899,25.9801,21.84716,20.97442,18.7666
292.67584,302.34647,299.56696,295.31818,294.12564,291.91818,5.96E-08,24.08.2019 13:00:00,,30.5,60.7,33.9,23.4,0,19.52584,29.19647,26.41696,22.16818,20.97564,18.76818
292.5872,302.01218,299.72925,295.62994,294.1302,291.91956,5.96E-08,24.08.2019 14:00:00,,30.5,60.6,33.5,23.9,0,19.4372,28.86218,26.57925,22.47994,20.9802,18.76956
292.10513,300.50482,299.556,295.90808,294.13596,291.92255,5.96E-08,24.08.2019 15:00:00,,30.3,60.7,31.9,24.2,0,18.95513,27.35482,26.406,22.75808,20.98596,18.77255
292.26367,299.53638,299.0288,296.1253,294.14325,291.92413,5.96E-08,24.08.2019 16:00:00,,30.2,64.9,31.1,24.6,0,19.11367,26.38638,25.8788,22.9753,20.99325,18.77413
292.55063,297.54208,298.1666,296.26816,294.1533,291.92734,5.96E-08,24.08.2019 17:00:00,,28,70.3,28,24.8,0,19.40063,24.39208,25.0166,23.11816,21.0033,18.77734
291.78915,294.9947,297.23074,296.3131,294.163,291.92896,5.96E-08,24.08.2019 18:00:00,,25.7,71.8,25.5,24.9,0,18.63915,21.8447,24.08074,23.1631,21.013,18.77896
291.8547,293.8986,296.44568,296.27573,294.1709,291.93146,5.96E-08,24.08.2019 19:00:00,,23.5,73.8,23.2,24.9,0,18.7047,20.7486,23.29568,23.12573,21.0209,18.78146
291.76495,293.69263,295.89026,296.18918,294.17972,291.93283,0.000149846,24.08.2019 20:00:00,,22.3,76.1,21.9,24.9,0,18.61495,20.54263,22.74026,23.03918,21.02972,18.78283
291.61877,293.4103,295.58234,296.07025,294.18698,291.93604,0.000799,24.08.2019 21:00:00,,20.8,79.9,20.5,24.6,0,18.46877,20.2603,22.43234,22.92025,21.03698,18.78604
290.96906,292.2109,294.4859,296.02698,294.19702,291.93762,0.17731798,24.08.2019 22:00:00,,21.2,78.2,20.9,24.4,0,17.81906,19.0609,21.3359,22.87698,21.04702,18.78762
290.78903,291.97455,294.12848,295.89798,294.2028,291.9399,0.12675917,24.08.2019 23:00:00,,19.7,82.7,19.2,24.2,0,17.63903,18.82455,20.97848,22.74798,21.0528,18.7899
290.63266,291.855,293.89996,295.76227,294.20917,291.9429,0.040222406,25.08.2019 00:00:00,,19.3,83.1,19,23.9,0,17.48266,18.705,20.74996,22.61227,21.05917,18.7929
290.44565,291.595,293.70486,295.61816,294.2137,291.9445,0.005842388,25.08.2019 01:00:00,,18,85.6,17.6,23.7,0,17.29565,18.445,20.55486,22.46816,21.0637,18.7945
290.23013,291.15738,293.2565,295.47028,294.21738,291.94678,0.001298368,25.08.2019 02:00:00,,17.3,86.7,16.9,23.5,0,17.08013,18.00738,20.1065,22.32028,21.06738,18.79678
290.2898,291.06958,293.1126,295.31943,294.21982,291.9484,0.000848949,25.08.2019 03:00:00,,16.7,87.8,16.2,23.3,0,17.1398,17.91958,19.9626,22.16943,21.06982,18.7984
290.17477,290.8859,292.91922,295.16943,294.22162,291.95135,0.000324607,25.08.2019 04:00:00,,16.5,89,16.1,23,0,17.02477,17.7359,19.76922,22.01943,21.07162,18.80135
290.20004,290.91492,292.58768,295.0207,294.22253,291.9543,0.000149846,25.08.2019 05:00:00,,16.5,89.4,16.3,22.9,0,17.05004,17.76492,19.43768,21.8707,21.07253,18.8043
290.7514,291.6524,292.32178,294.89926,294.22162,291.95615,5.96E-08,25.08.2019 06:00:00,,18,88.2,18.2,22.7,0,17.6014,18.5024,19.17178,21.74926,21.07162,18.80615
291.3141,293.04428,292.69186,294.83035,294.2204,291.95752,5.96E-08,25.08.2019 07:00:00,,20,84.4,20.9,22.5,0,18.1641,19.89428,19.54186,21.68035,21.0704,18.80752
292.01538,294.86163,293.93335,294.8337,294.2192,291.96027,5.96E-08,25.08.2019 08:00:00,,20.2,83.9,20.8,22.4,0,18.86538,21.71163,20.78335,21.6837,21.0692,18.81027
292.24756,296.0901,295.02118,294.9207,294.21768,291.9628,0.002771437,25.08.2019 09:00:00,,21,83.7,22.8,22.4,0,19.09756,22.9401,21.87118,21.7707,21.06768,18.8128
292.3577,296.66412,296.40366,294.80515,294.21432,291.96463,0.013407528,25.08.2019 10:00:00,,24.9,78.2,30.6,22.4,0,19.2077,23.51412,23.25366,21.65515,21.06432,18.81463
292.6393,297.17535,296.25,294.8892,294.2119,291.96667,0.003395617,25.08.2019 11:00:00,,25.9,76.7,29,22.6,0,19.4893,24.02535,23.1,21.7392,21.0619,18.81667
292.9021,299.11835,296.5982,294.98624,294.2113,291.96967,0.00017482,25.08.2019 12:00:00,,26.4,75.3,28.1,22.9,0,19.7521,25.96835,23.4482,21.83624,21.0613,18.81967
292.79947,300.18942,297.4817,295.1358,294.2116,291.9715,0.000774026,25.08.2019 13:00:00,,27.1,75.2,29.2,23.2,0,19.64947,27.03942,24.3317,21.9858,21.0616,18.8215
292.93326,300.23804,297.89322,295.31857,294.21463,291.97354,5.96E-08,25.08.2019 14:00:00,,27.8,69.4,30.1,23.5,0,19.78326,27.08804,24.74322,22.16857,21.06463,18.82354
293.04074,299.56406,298.0158,295.50345,294.21707,291.97537,5.96E-08,25.08.2019 15:00:00,,28.8,71,31.2,23.8,0,19.89074,26.41406,24.8658,22.35345,21.06707,18.82537
293.5056,299.60254,297.80228,295.65933,294.2213,291.97833,5.96E-08,25.08.2019 16:00:00,,27.6,72.3,28.1,24.1,0,20.3556,26.45254,24.65228,22.50933,21.0713,18.82833
294.0661,298.35452,297.446,295.76144,294.2265,291.9804,5.96E-08,25.08.2019 17:00:00,,27.7,71.6,28.2,24.3,0,20.9161,25.20452,24.296,22.61144,21.0765,18.8304
293.09235,296.29068,297.14728,295.79547,294.23135,291.98224,5.00E-05,25.08.2019 18:00:00,,25.5,77.4,25.2,24.4,0,19.94235,23.14068,23.99728,22.64547,21.08135,18.83224
293.2353,295.13583,296.471,295.76566,294.23682,291.9836,5.96E-08,25.08.2019 19:00:00,,23.1,82.2,22.6,24.5,0,20.0853,21.98583,23.321,22.61566,21.08682,18.8336
292.77258,294.37946,295.74637,295.69547,294.24045,291.98682,0.000124872,25.08.2019 20:00:00,,21.4,85.3,20.8,24.4,0,19.62258,21.22946,22.59637,22.54547,21.09045,18.83682
292.261,293.79797,295.27786,295.59842,294.24503,291.9891,5.00E-05,25.08.2019 21:00:00,,20.9,85.9,20.2,24.3,0,19.111,20.64797,22.12786,22.44842,21.09503,18.8391
292.07343,292.97742,294.03464,295.57657,294.24988,291.99048,0.005642653,25.08.2019 22:00:00,,20.6,86.7,20,24.1,0,18.92343,19.82742,20.88464,22.42657,21.09988,18.84048
291.91705,292.51413,293.73074,295.45053,294.25293,291.9939,0.000149846,25.08.2019 23:00:00,,20.3,87.3,19.8,23.9,0,18.76705,19.36413,20.58074,22.30053,21.10293,18.8439
291.7972,292.28452,293.6116,295.31018,294.25473,291.99594,5.96E-08,26.08.2019 00:00:00,,20.1,88.2,19.6,23.8,0,18.6472,19.13452,20.4616,22.16018,21.10473,18.84594
291.84827,292.34058,293.67896,295.16522,294.25595,291.9973,5.96E-08,26.08.2019 01:00:00,,19.7,88.5,19.4,23.6,0,18.69827,19.19058,20.52896,22.01522,21.10595,18.8473
291.5559,291.92996,293.42456,295.01816,294.25656,291.99985,5.96E-08,26.08.2019 02:00:00,,19.2,88.9,18.8,23.4,0,18.4059,18.77996,20.27456,21.86816,21.10656,18.84985
291.39307,291.7314,293.2254,294.86902,294.25504,292.00214,5.96E-08,26.08.2019 03:00:00,,18.6,89,18.2,23.2,0,18.24307,18.5814,20.0754,21.71902,21.10504,18.85214
291.24475,291.5626,293.0965,294.72195,294.25443,292.0035,5.96E-08,26.08.2019 04:00:00,,17.7,89.4,17.2,23.1,0,18.09475,18.4126,19.9465,21.57195,21.10443,18.8535
291.22757,291.51193,292.63776,294.57825,294.2511,292.0058,5.96E-08,26.08.2019 05:00:00,,18.2,89.9,17.9,22.9,0,18.07757,18.36193,19.48776,21.42825,21.1011,18.8558
291.78644,292.3399,292.49503,294.47195,294.24683,292.0074,5.96E-08,26.08.2019 06:00:00,,19.2,89.7,19.4,22.7,0,18.63644,19.1899,19.34503,21.32195,21.09683,18.8574
292.41412,293.86145,293.25708,294.42783,294.24258,292.01013,5.96E-08,26.08.2019 07:00:00,,21.3,85.3,22.3,22.6,0,19.26412,20.71145,20.10708,21.27783,21.09258,18.86013
292.73926,295.72,294.60675,294.47028,294.23865,292.01263,5.96E-08,26.08.2019 08:00:00,,22.8,83.1,24.6,22.5,0,19.58926,22.57,21.45675,21.32028,21.08865,18.86263
292.82794,297.068,295.76422,294.60724,294.23438,292.01425,5.96E-08,26.08.2019 09:00:00,,23.2,81.6,24.2,22.6,0,19.67794,23.918,22.61422,21.45724,21.08438,18.86425
293.13373,298.53888,297.26874,294.67572,294.22952,292.01584,0.000224769,26.08.2019 10:00:00,,25.5,77.6,28.6,22.7,0,19.98373,25.38888,24.11874,21.52572,21.07952,18.86584
293.3965,299.1933,298.5885,294.95178,294.2286,292.0186,5.96E-08,26.08.2019 11:00:00,,27.2,70.7,30.4,22.9,0,20.2465,26.0433,25.4385,21.80178,21.0786,18.8686
293.62384,299.72952,299.3511,295.26355,294.2289,292.02087,2.50E-05,26.08.2019 12:00:00,,28.2,63.9,31.3,23.2,0,20.47384,26.57952,26.2011,22.11355,21.0789,18.87087
293.4336,299.89362,299.2389,295.55557,294.23257,292.0227,0.000948787,26.08.2019 13:00:00,,28.7,62.1,31.9,23.7,0,20.2836,26.74362,26.0889,22.40557,21.08257,18.8727
293.43198,298.7712,299.00232,295.80682,294.23743,292.02545,2.50E-05,26.08.2019 14:00:00,,28.5,63,30.1,24,0,20.28198,25.6212,25.85232,22.65682,21.08743,18.87545
293.5384,299.29932,298.57755,296.0001,294.2441,292.02682,5.96E-08,26.08.2019 15:00:00,,28.5,59.3,30.6,24.2,0,20.3884,26.14932,25.42755,22.8501,21.0941,18.87682
293.21002,298.95963,298.07855,296.1358,294.2514,292.03003,0.000149846,26.08.2019 16:00:00,,27.8,63.8,28.8,24.3,0,20.06002,25.80963,24.92855,22.9858,21.1014,18.88003
293.19873,297.65283,297.51105,296.2064,294.2596,292.03165,5.96E-08,26.08.2019 17:00:00,,26.9,66.5,27,24.3,0,20.04873,24.50283,24.36105,23.0564,21.1096,18.88165
292.93756,296.00027,297.14038,296.2039,294.2678,292.0339,5.96E-08,26.08.2019 18:00:00,,23.6,80.7,22.9,24.2,0,19.78756,22.85027,23.99038,23.0539,21.1178,18.8839
292.52698,294.7097,296.38583,296.13748,294.276,292.03574,5.96E-08,26.08.2019 19:00:00,,21.7,83.3,20.9,24.1,0,19.37698,21.5597,23.23583,22.98748,21.126,18.88574
292.3776,293.97086,295.71875,296.0379,294.28177,292.03848,5.96E-08,26.08.2019 20:00:00,,21,85.1,20.5,23.9,0,19.2276,20.82086,22.56875,22.8879,21.13177,18.88848
291.84558,293.18475,295.10175,295.91733,294.28754,292.04077,5.96E-08,26.08.2019 21:00:00,,20.2,86,19.8,23.6,0,18.69558,20.03475,21.95175,22.76733,21.13754,18.89077
290.8589,292.2055,293.78082,295.75977,294.29422,292.0424,0.004419267,26.08.2019 22:00:00,,20.2,85.7,19.9,23.6,0,17.7089,19.0555,20.63082,22.60977,21.14422,18.8924
290.7138,291.65848,293.39,295.56104,294.29727,292.04605,0.001697838,26.08.2019 23:00:00,,19.4,86.5,18.9,23.4,0,17.5638,18.50848,20.24,22.41104,21.14727,18.89605
290.523,291.22897,292.99634,295.34967,294.2997,292.04764,5.96E-08,27.08.2019 00:00:00,,18.2,88.4,17.8,23.2,0,17.373,18.07897,19.84634,22.19967,21.1497,18.89764
290.38922,291.0966,292.8018,295.1291,294.30212,292.04926,5.96E-08,27.08.2019 01:00:00,,17.5,89.2,17.2,23.1,0,17.23922,17.9466,19.6518,21.9791,21.15212,18.89926
289.94318,290.3328,292.17157,294.90472,294.3,292.05154,5.96E-08,27.08.2019 02:00:00,,17.1,89.7,16.8,22.9,0,16.79318,17.1828,19.02157,21.75472,21.15,18.90154
289.79108,290.17746,291.9212,294.68246,294.29727,292.05472,2.50E-05,27.08.2019 03:00:00,,17.2,90,16.9,22.8,0,16.64108,17.02746,18.7712,21.53246,21.14727,18.90472
289.53152,289.96945,291.7744,294.4627,294.29453,292.0561,5.96E-08,27.08.2019 04:00:00,,17.3,90.1,16.9,22.6,0,16.38152,16.81945,18.6244,21.3127,21.14453,18.9061
290.51657,290.83255,291.34735,294.25726,294.28937,292.05838,5.96E-08,27.08.2019 05:00:00,,16.1,90.2,15.8,22.4,0,17.36657,17.68255,18.19735,21.10726,21.13937,18.90838
291.4468,292.3149,292.16406,294.11945,294.28268,292.06,5.96E-08,27.08.2019 06:00:00,,17.5,90.4,17.2,22.3,0,18.2968,19.1649,19.01406,20.96945,21.13268,18.91
292.51892,294.15454,293.5506,294.07532,294.276,292.06183,5.96E-08,27.08.2019 07:00:00,,19.9,88.8,21.1,22.2,0,19.36892,21.00454,20.4006,20.92532,21.126,18.91183
293.18423,296.06174,295.30435,294.11145,294.26962,292.06412,5.96E-08,27.08.2019 08:00:00,,23.2,82.8,25.3,22.1,0,20.03423,22.91174,22.15435,20.96145,21.11962,18.91412
293.4309,298.27618,296.87735,294.24884,294.26294,292.06686,5.96E-08,27.08.2019 09:00:00,,24.4,80.1,26.2,22.1,0,20.2809,25.12618,23.72735,21.09884,21.11294,18.91686
293.79794,299.41077,297.58356,294.39337,294.25748,292.0687,0.003770113,27.08.2019 10:00:00,,26.9,72.8,32.4,22.2,0,20.64794,26.26077,24.43356,21.24337,21.10748,18.9187
293.8404,300.6345,298.17062,294.64297,294.2538,292.07074,0.006441593,27.08.2019 11:00:00,,29,69.9,32.6,22.6,0,20.6904,27.4845,25.02062,21.49297,21.1038,18.92074
292.8317,301.4888,298.49066,294.91397,294.25232,292.07373,0.004594028,27.08.2019 12:00:00,,28.4,66.5,30.2,22.9,0,19.6817,28.3388,25.34066,21.76397,21.10232,18.92373
292.25076,301.82104,298.69785,295.18665,294.25232,292.07553,0.000249743,27.08.2019 13:00:00,,28.3,68.7,29.8,23.4,0,19.10076,28.67104,25.54785,22.03665,21.10232,18.92553
292.2556,302.34784,298.9367,295.45135,294.25473,292.07715,5.96E-08,27.08.2019 14:00:00,,31.2,55.2,34.9,23.8,0,19.1056,29.19784,25.7867,22.30135,21.10473,18.92715
292.3905,302.5504,298.8688,295.69296,294.2587,292.07944,5.96E-08,27.08.2019 15:00:00,,30.9,55.2,33.2,24.1,0,19.2405,29.4004,25.7188,22.54296,21.1087,18.92944
292.65918,302.12766,298.69727,295.89505,294.26538,292.08148,5.96E-08,27.08.2019 16:00:00,,30.8,57.1,31.4,24.4,0,19.50918,28.97766,25.54727,22.74505,21.11538,18.93148
293.1106,300.30557,298.44,296.04422,294.27145,292.08423,5.96E-08,27.08.2019 17:00:00,,29.1,60.6,28.9,24.6,0,19.9606,27.15557,25.29,22.89422,21.12145,18.93423
293.5658,297.75076,297.9951,296.1068,294.27905,292.08698,5.96E-08,27.08.2019 18:00:00,,27,72,25.8,24.8,0,20.4158,24.60076,24.8451,22.9568,21.12905,18.93698
293.28204,295.97934,296.72885,296.0875,294.28513,292.0886,5.96E-08,27.08.2019 19:00:00,,24.1,79.7,22.9,24.9,0,20.13204,22.82934,23.57885,22.9375,21.13513,18.9386
292.95584,294.85284,295.5225,296.0106,294.2933,292.09018,0.000124872,27.08.2019 20:00:00,,21.8,83,21.1,24.8,0,19.80584,21.70284,22.3725,22.8606,21.1433,18.94018
292.6248,294.1505,294.89108,295.90387,294.2988,292.0927,5.96E-08,27.08.2019 21:00:00,,21.2,85.1,20.6,24.7,0,19.4748,21.0005,21.74108,22.75387,21.1488,18.9427
291.78107,294.1586,293.3175,295.8396,294.30548,292.09543,5.00E-05,27.08.2019 22:00:00,,20.7,86.4,19.9,24.6,0,18.63107,21.0086,20.1675,22.6896,21.15548,18.94543
291.66122,294.23828,293.0424,295.65598,294.31064,292.09772,5.96E-08,27.08.2019 23:00:00,,19.3,87.2,18.8,24.3,0,18.51122,21.08828,19.8924,22.50598,21.16064,18.94772
291.3893,293.38467,292.773,295.45303,294.31396,292.10092,5.96E-08,28.08.2019 00:00:00,,18.6,88.5,18,24.1,0,18.2393,20.23467,19.623,22.30303,21.16396,18.95092
291.2179,293.0139,292.50595,295.2358,294.31458,292.1023,5.96E-08,28.08.2019 01:00:00,,18.2,89.2,17.8,23.9,0,18.0679,19.8639,19.35595,22.0858,21.16458,18.9523
290.6133,291.88608,292.0219,295.01398,294.3161,292.1039,5.96E-08,28.08.2019 02:00:00,,17.7,89.5,17.3,23.7,0,17.4633,18.73608,18.8719,21.86398,21.1661,18.9539
290.4924,291.39914,292.0317,294.78833,294.31305,292.1064,5.96E-08,28.08.2019 03:00:00,,17.1,89.9,16.7,23.5,0,17.3424,18.24914,18.8817,21.63833,21.16305,18.9564
290.34998,291.04865,291.794,294.56396,294.3091,292.1087,5.96E-08,28.08.2019 04:00:00,,17.1,90.1,16.7,23.2,0,17.19998,17.89865,18.644,21.41396,21.1591,18.9587
290.97067,291.58148,291.4757,294.35052,294.30518,292.11008,5.96E-08,28.08.2019 05:00:00,,16.5,90.2,16.1,23,0,17.82067,18.43148,18.3257,21.20052,21.15518,18.96008
291.92673,293.43463,292.23026,294.2165,294.2994,292.11374,5.96E-08,28.08.2019 06:00:00,,17.4,90.3,17.4,22.8,0,18.77673,20.28463,19.08026,21.0665,21.1494,18.96374
292.54794,295.7693,293.78082,294.18875,294.29303,292.11557,5.96E-08,28.08.2019 07:00:00,,20.6,88.8,22.5,22.7,0,19.39794,22.6193,20.63082,21.03875,21.14303,18.96557
292.9838,298.13165,295.75327,294.28036,294.28754,292.11716,5.96E-08,28.08.2019 08:00:00,,24.2,81.5,25.1,22.6,0,19.8338,24.98165,22.60327,21.13036,21.13754,18.96716
293.00153,300.04828,297.58414,294.4745,294.2833,292.119,5.96E-08,28.08.2019 09:00:00,,26.7,76.3,28.4,22.6,0,19.85153,26.89828,24.43414,21.3245,21.1333,18.969
293.04343,301.63535,298.98044,294.68372,294.27936,292.12198,5.96E-08,28.08.2019 10:00:00,,28.7,72.4,33.2,22.8,0,19.89343,28.48535,25.83044,21.53372,21.12936,18.97198
292.4738,302.35324,299.78568,295.03665,294.27722,292.1238,5.96E-08,28.08.2019 11:00:00,,30,64.8,32.8,23.1,0,19.3238,29.20324,26.63568,21.88665,21.12722,18.9738
292.40448,303.08463,300.59433,295.42825,294.27753,292.127,5.96E-08,28.08.2019 12:00:00,,31.1,60.8,34.6,23.5,0,19.25448,29.93463,27.44433,22.27825,21.12753,18.977
292.43402,303.54184,301.07147,295.83328,294.28238,292.12885,5.96E-08,28.08.2019 13:00:00,,31.6,55.1,33.8,24.1,0,19.28402,30.39184,27.92147,22.68328,21.13238,18.97885
292.4292,303.76132,301.2752,296.22153,294.29028,292.13068,5.96E-08,28.08.2019 14:00:00,,31.8,57.1,35.1,24.6,0,19.2792,30.61132,28.1252,23.07153,21.14028,18.98068
292.60437,303.79105,301.14917,296.57068,294.2997,292.13226,5.96E-08,28.08.2019 15:00:00,,31.5,52.5,33.5,24.9,0,19.45437,30.64105,27.99917,23.42068,21.1497,18.98226
293.49216,303.45944,300.72498,296.8568,294.31186,292.13364,5.96E-08,28.08.2019 16:00:00,,32.2,50,32.8,25.3,0,20.34216,30.30944,27.57498,23.7068,21.16186,18.98364
294.96304,301.6799,300.1264,297.061,294.32523,292.13614,5.96E-08,28.08.2019 17:00:00,,30.8,57,30.4,25.6,0,21.81304,28.5299,26.9764,23.911,21.17523,18.98614
295.36502,298.5544,298.91254,297.15512,294.3395,292.13797,5.96E-08,28.08.2019 18:00:00,,28.5,68.6,27.2,25.7,0,22.21502,25.4044,25.76254,24.00512,21.1895,18.98797
295.04526,297.1855,297.526,297.15848,294.35437,292.14072,5.96E-08,28.08.2019 19:00:00,,24.2,80.7,23.4,25.7,0,21.89526,24.0355,24.376,24.00848,21.20437,18.99072
294.59277,296.213,296.54294,297.09924,294.36774,292.1421,5.96E-08,28.08.2019 20:00:00,,23,83,22.4,25.6,0,21.44277,23.063,23.39294,23.94924,21.21774,18.9921
294.18756,295.72,295.96854,297.00177,294.3814,292.1437,5.96E-08,28.08.2019 21:00:00,,22.4,83.9,21.8,25.5,0,21.03756,22.57,22.81854,23.85177,21.2314,18.9937
292.87146,293.41574,294.37192,296.82278,294.39325,292.14645,5.96E-08,28.08.2019 22:00:00,,21.1,85.8,20.6,25.3,0,19.72146,20.26574,21.22192,23.67278,21.24325,18.99645
292.64682,293.37723,294.12213,296.64883,294.4036,292.14874,5.96E-08,28.08.2019 23:00:00,,20.2,87.8,19.7,25.1,0,19.49682,20.22723,20.97213,23.49883,21.2536,18.99874
292.563,293.24823,294.03293,296.45975,294.41272,292.15195,5.96E-08,29.08.2019 00:00:00,,19.9,88.3,19.4,24.9,0,19.413,20.09823,20.88293,23.30975,21.26272,19.00195
292.362,293.01526,293.80154,296.26355,294.4209,292.15332,5.96E-08,29.08.2019 01:00:00,,19.4,88.7,18.9,24.7,0,19.212,19.86526,20.65154,23.11355,21.2709,19.00332
292.20886,292.9484,293.30658,296.0644,294.4279,292.15582,5.96E-08,29.08.2019 02:00:00,,18.6,89.1,18.2,24.4,0,19.05886,19.7984,20.15658,22.9144,21.2779,19.00582
292.52914,293.6656,293.0965,295.85977,294.43216,292.15787,5.96E-08,29.08.2019 03:00:00,,18.3,89.4,18,24.2,0,19.37914,20.5156,19.9465,22.70977,21.28216,19.00787
292.69412,293.88373,293.1241,295.6459,294.4364,292.1606,5.96E-08,29.08.2019 04:00:00,,18.2,89.8,17.8,24.1,0,19.54412,20.73373,19.9741,22.4959,21.2864,19.0106
292.60867,293.00308,292.87894,295.43832,294.43884,292.1627,5.96E-08,29.08.2019 05:00:00,,17.9,90,17.6,23.8,0,19.45867,19.85308,19.72894,22.28832,21.28884,19.0127
