,cdir_real,Global radiation.mean
1081,250.2436574,175.9555556
1082,0.0,202.7125
1083,246.4802315,180.7
1084,0.0,206.5361111
1085,243.4011111,150.2394366
1086,0.0,208.1388889
1087,247.6092593,160.8861111
1088,0.0,204.4069444
1089,246.5828704,169.5777778
1090,0.0,186.5208333
1091,247.0390741,149.7875
1092,0.0,221.3263889
1093,245.7845833,167.8222222
1094,0.0,211.7611111
1095,242.7054444,163.9791667
1096,0.0,142.8236111
1097,240.0482407,137.3777778
1098,0.0,82.8625
1099,230.3774259,158.2416667
1100,0.0,183.4111111
1101,239.3525926,185.8180556
1102,0.0,206.7805556
1103,247.8031481,191.3583333
1104,0.0,218.0
1105,246.3319907,173.0527778
1106,0.0,94.61944444
1107,248.897963,174.1319444
1108,0.0,221.1347222
1109,254.166713,190.1887324
1110,0.0,210.1944444
1111,247.5294444,189.4180556
1112,0.0,207.6833333
1113,251.1787963,201.0527778
1114,0.0,203.9319444
1115,244.6555556,188.5263889
1116,0.0,181.2791667
1117,248.4645833,187.9791667
1118,0.0,186.075
1119,249.958537,185.3527778
1120,0.0,208.8263889
1121,252.2964352,210.9791667
1122,0.0,200.0097222
1123,248.0084259,186.0944444
1124,0.0,204.7097222
1125,239.4552315,204.7402778
1126,0.0,22.97222222
1127,230.7993981,70.83472222
1128,0.0,188.6222222
1129,238.7025463,143.4097222
1130,0.0,81.09861111
1131,229.9440741,68.54583333
1132,0.0,147.3944444
1133,237.6761574,166.928169
1134,0.0,199.7666667
1135,241.0175926,176.9541667
1136,0.0,190.6680556
1137,236.2848333,160.9611111
1138,0.0,143.4888889
1139,233.0232222,74.42638889
1140,0.0,180.3527778
1141,235.0303704,159.75
1142,0.0,92.83333333
1143,230.2519907,155.2930556
1144,0.0,176.9888889
1145,231.6889352,170.7486111
1146,0.0,195.0125
1147,239.6490926,183.0388889
1148,0.0,191.2597222
1149,240.5500463,169.8083333
1150,0.0,190.7861111
1151,239.4552315,174.4805556
1152,0.0,173.2819444
1153,233.4109722,175.5416667
1154,0.0,180.2388889
1155,227.3325,175.4888889
1156,0.0,185.8361111
1157,233.3767593,168.9638889
1158,0.0,190.7014085
1159,241.1886574,175.3736111
1160,0.0,117.1291667
1161,233.8671296,116.6805556
1162,0.0,117.7083333
1163,231.6661111,100.9680556
1164,0.0,32.17916667
1165,209.7813426,32.21805556
1166,0.0,47.81527778
1167,223.8998148,125.4763889
1168,0.0,165.5152778
1169,230.5485,175.6763889
1170,0.0,159.4652778
1171,226.2376852,165.9611111
1172,0.0,163.6138889
1173,226.0894444,173.2236111
1174,0.0,163.4819444
1175,226.3859444,178.7444444
1176,0.0,167.5347222
1177,225.7131019,171.3944444
1178,0.0,164.5694444
1179,220.0109722,173.1
1180,0.0,165.675
1181,229.6019444,172.4056338
1182,0.0,145.1736111
1183,216.9432222,168.9805556
1184,0.0,154.9513889
1185,217.8783796,168.9527778
1186,0.0,143.1944444
1187,218.6310648,146.0680556
1188,0.0,160.5041667
1189,222.0865278,157.675
1190,0.0,124.0541667
1191,218.6082407,98.91111111
1192,0.0,161.3833333
1193,218.7679167,163.0861111
1194,0.0,158.5402778
1195,223.6831481,161.0444444
1196,0.0,158.1472222
1197,222.0181019,151.6611111
1198,0.0,149.9486111
1199,220.5697685,142.3583333
1200,0.0,94.25833333
1201,204.1818519,84.22638889
1202,0.0,101.5597222
1203,215.8369907,156.2722222
1204,0.0,133.7277778
1205,218.2661111,139.0464789
1206,0.0,151.6277778
1207,217.7187037,134.9569444
1208,0.0,153.525
1209,218.334537,142.7013889
1210,0.0,140.7027778
1211,213.9210926,149.9458333
1212,0.0,139.875
1213,212.9973611,139.9958333
1214,0.0,138.3236111
1215,215.7913889,139.5930556
1216,0.0,45.46527778
1217,197.8525,54.45277778
1218,0.0,109.7875
1219,204.6836574,98.97361111
1220,0.0,133.5222222
1221,212.7236574,121.7805556
1222,0.0,101.5263889
1223,206.9531019,134.1402778
1224,0.0,148.9680556
1225,207.7285648,121.6305556
1226,0.0,138.4694444
1227,202.9273889,117.0902778
1228,0.0,139.2111111
1229,204.3529167,115.8971831
1230,0.0,107.3958333
1231,193.8495926,89.84444444
1232,0.0,139.7222222
1233,198.0235648,119.7125
1234,0.0,138.1611111
1235,201.5360648,113.9944444
1236,0.0,135.1333333
1237,197.4761574,116.2541667
1238,0.0,135.2208333
1239,194.6706944,116.45
1240,0.0,124.8027778
1241,194.2601389,105.5277778
1242,0.0,119.0805556
1243,191.2266204,102.1375
1244,0.0,125.1638889
1245,191.4889074,99.73055556
1246,0.0,116.1430556
1247,188.9571667,99.43055556
1248,0.0,117.8736111
1249,187.7711204,107.7611111
1250,0.0,105.4625
1251,184.327037,97.31944444
1252,0.0,56.09027778
1253,181.3733333,93.20416667
1254,0.0,120.856338
1255,192.6293426,96.625
1256,0.0,118.0722222
1257,183.4375093,95.82083333
1258,0.0,120.7625
1259,180.4039722,97.99722222
1260,0.0,110.2986111
1261,176.9370833,87.23611111
1262,0.0,100.2333333
1263,174.4851667,100.4805556
1264,0.0,95.69166667
1265,173.071037,110.8263889
1266,0.0,30.40694444
1267,168.8742593,73.39583333
1268,0.0,58.2625
1269,172.1700926,86.73333333
1270,0.0,111.0555556
1271,171.8735926,92.875
1272,0.0,66.82916667
1273,166.9013426,35.27777778
1274,0.0,64.05416667
1275,163.7993704,58.64722222
1276,0.0,50.13472222
1277,162.9098333,72.09722222
1278,0.0,49.94084507
1279,161.8378519,75.96944444
1280,0.0,57.41527778
1281,161.0851667,91.18055556
1282,0.0,89.24722222
1283,159.6482222,76.44861111
1284,0.0,112.525
1285,164.5064352,75.46666667
1286,0.0,66.99722222
1287,157.1735,77.95277778
1288,0.0,82.91527778
1289,158.1428704,73.74444444
1290,0.0,16.55277778
1291,144.2866852,16.31666667
1292,0.0,107.0638889
1293,153.5811574,66.70694444
1294,0.0,89.97361111
1295,151.3915556,54.54305556
1296,0.0,86.06805556
1297,151.9959722,64.57083333
1298,0.0,42.44027778
1299,141.0250741,47.11805556
1300,0.0,11.98888889
1301,129.6436111,17.27746479
1302,0.0,16.76944444
1303,132.551713,41.04861111
1304,0.0,59.80416667
1305,146.9324815,61.3125
1306,0.0,16.56527778
1307,135.4027778,23.52361111
1308,0.0,35.44027778
1309,134.8553704,32.13472222
1310,0.0,41.44166667
1311,137.0107593,53.38194444
1312,0.0,79.83472222
1313,137.6265926,61.375
1314,0.0,88.69027778
1315,140.6259259,58.89305556
1316,0.0,81.90416667
1317,140.1925741,55.53611111
1318,0.0,74.05694444
1319,137.78625,61.21944444
1320,0.0,83.79722222
1321,137.523963,51.92777778
1322,0.0,79.31527778
1323,128.9821759,55.92638889
1324,0.0,25.97777778
1325,115.6848148,13.97222222
1326,0.0,17.92112676
1327,109.0247222,18.92083333
1328,0.0,56.98194444
1329,125.3670185,21.7
1330,0.0,98.30555556
1331,122.8694907,22.1
1332,0.0,67.18611111
1333,118.5814815,30.6875
1334,0.0,35.70972222
1335,114.555787,25.67638889
1336,0.0,108.2833333
1337,113.8601111,35.95
1338,0.0,81.34027778
1339,111.5108519,41.13611111
1340,0.0,116.2347222
1341,115.2172222,26.26527778
1342,0.0,112.7222222
1343,109.0931481,33.475
1344,0.0,51.70416667
1345,107.6448148,36.97222222
1346,0.0,14.15277778
1347,96.63969907,9.352777778
1348,0.0,15.09722222
1349,93.936875,11.65277778
1350,0.0,106.4
1351,104.8393519,29.975
1352,0.0,110.1611111
1353,106.7324537,33.59444444
1354,0.0,34.87083333
1355,107.3368981,23.5125
1356,0.0,18.92083333
1357,100.7452315,11.75833333
1358,0.0,15.85277778
1359,99.82148148,9.35
1360,0.0,10.80694444
1361,100.2206296,9.613888889
1362,0.0,34.05138889
1363,97.59766667,28.00138889
1364,0.0,24.36805556
1365,97.7002963,21.01805556
1366,0.0,19.00877193
1367,94.59833333,15.56865672
1368,0.0,77.268
1369,94.10793981,122.4769231
1370,0.0,100.5166667
1371,91.64462963,16.81343284
