dateandtime,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,leaf-hum,rain
4.3.2019. 10:20:00,15.5,49.6,18.1,6.7,0,0
4.3.2019. 10:10:00,15.4,51,18,6.7,0,0
4.3.2019. 10:00:00,14.9,50.2,17.2,6.7,0,0
4.3.2019. 9:50:00,15,52.2,17.5,6.6,0,0
4.3.2019. 9:40:00,14.6,52,16.9,6.6,0,0
4.3.2019. 9:30:00,14.4,51.9,16.8,6.6,0,0
4.3.2019. 9:20:00,14.1,52.9,16.4,6.6,0,0
4.3.2019. 9:10:00,13.8,54,15.9,6.6,0,0
4.3.2019. 9:00:00,13.4,54.4,15.2,6.6,0,0
4.3.2019. 8:50:00,13.3,55.8,15.1,6.6,0,0
4.3.2019. 8:40:00,12.9,56.3,14.1,6.6,0,0
4.3.2019. 8:30:00,13.1,57.8,13.2,6.6,0,0
4.3.2019. 8:20:00,12.1,58.9,12.2,6.6,0,0
4.3.2019. 8:10:00,11.8,62.4,11.8,6.6,0,0
4.3.2019. 8:00:00,11.1,66.4,10.9,6.6,0,0
4.3.2019. 7:50:00,9.9,67.9,9.8,6.6,0,0
4.3.2019. 7:40:00,10.4,65.5,10.1,6.6,0,0
4.3.2019. 7:30:00,10.4,64,10.4,6.6,0,0
4.3.2019. 7:20:00,10.1,65.2,10.1,6.6,0,0
4.3.2019. 7:10:00,10,65.9,10,6.6,0,0
4.3.2019. 7:00:00,9.9,65.8,9.9,6.6,0,0
4.3.2019. 6:50:00,9.7,66.7,9.6,6.6,0,0
4.3.2019. 6:40:00,9.8,66,9.7,6.6,0,0
4.3.2019. 6:30:00,9.7,65.9,9.7,6.6,0,0
4.3.2019. 6:20:00,9.9,65.6,9.8,6.7,0,0
4.3.2019. 6:10:00,9.7,65.9,9.7,6.7,0,0
4.3.2019. 6:00:00,9.8,65.6,9.8,6.7,0,0
4.3.2019. 5:50:00,9.8,65.5,9.8,6.7,0,0
4.3.2019. 5:40:00,9.7,65.9,9.6,6.7,0,0
4.3.2019. 5:30:00,8.8,69.3,8.8,6.7,0,0
4.3.2019. 5:20:00,8.5,70.2,8.3,6.8,0,0
4.3.2019. 5:10:00,9.7,65.5,9.5,6.7,0,0
4.3.2019. 5:00:00,9.6,65.3,9.5,6.8,0,0
4.3.2019. 4:50:00,9.7,65.2,9.5,6.8,0,0
4.3.2019. 4:40:00,9.5,65.5,9.4,6.8,0,0
4.3.2019. 4:30:00,9.5,65.4,9.4,6.8,0,0
4.3.2019. 4:20:00,9.5,65.3,9.3,6.8,0,0
4.3.2019. 4:10:00,9.4,66.3,9.2,6.8,0,0
4.3.2019. 4:00:00,9.4,65.9,9.2,6.8,0,0
4.3.2019. 3:50:00,9.5,65.8,9.3,6.8,0,0
4.3.2019. 3:40:00,9.4,66.2,9.3,6.9,0,0
4.3.2019. 3:30:00,9.1,67.2,9,6.9,0,0
4.3.2019. 3:20:00,8.8,68.1,8.6,6.9,0,0
4.3.2019. 3:10:00,9.1,67.2,8.9,6.9,0,0
4.3.2019. 3:00:00,8.9,68.3,8.8,6.9,0,0
4.3.2019. 2:50:00,9.1,67.6,9,6.9,0,0
4.3.2019. 2:40:00,8.6,68.7,8.6,6.9,0,0
4.3.2019. 2:30:00,8.4,69.5,8.2,7,0,0
4.3.2019. 2:20:00,8.2,69.5,8.1,7,0,0
4.3.2019. 2:10:00,8.5,68.6,8.3,7,0,0
4.3.2019. 2:00:00,8.7,68.2,8.4,7.1,0,0
4.3.2019. 1:50:00,8.4,68,8.3,7.1,0,0
4.3.2019. 1:40:00,7.8,69.9,7.7,7.1,0,0
4.3.2019. 1:30:00,7.2,72,7,7.1,0,0
4.3.2019. 1:20:00,7.4,70.5,7.1,7.2,0,0
4.3.2019. 1:10:00,8.4,67.1,8.1,7.2,0,0
4.3.2019. 1:00:00,8.1,68,7.8,7.2,0,0
4.3.2019. 0:50:00,7.8,69.7,7.5,7.2,0,0
4.3.2019. 0:40:00,7.8,69.7,7.4,7.2,0,0
4.3.2019. 0:30:00,8.1,68.6,7.8,7.2,0,0
4.3.2019. 0:20:00,8.2,68.4,7.9,7.2,0,0
4.3.2019. 0:10:00,8.5,67.4,8.2,7.3,0,0
4.3.2019. 0:00:00,8.3,67.9,8,7.3,0,0
3.3.2019. 23:50:00,8.5,67.1,8.1,7.3,0,0
3.3.2019. 23:40:00,8.7,65.6,8.4,7.4,0,0
3.3.2019. 23:30:00,8.8,65.3,8.5,7.4,0,0
3.3.2019. 23:20:00,8.6,66,8.2,7.4,0,0
3.3.2019. 23:10:00,8.9,65.6,8.5,7.4,0,0
3.3.2019. 23:00:00,8.7,66.2,8.2,7.5,0,0
3.3.2019. 22:50:00,9.2,63.3,8.8,7.5,0,0
3.3.2019. 22:40:00,9.1,63.4,8.7,7.6,0,0
3.3.2019. 22:30:00,9.1,63.7,8.7,7.6,0,0
3.3.2019. 22:20:00,9,64,8.5,7.6,0,0
3.3.2019. 22:10:00,8.6,66,8.1,7.6,0,0
3.3.2019. 22:00:00,9,64.6,8.6,7.6,0,0
3.3.2019. 21:50:00,8.7,65.9,8.4,7.7,0,0
3.3.2019. 21:40:00,8.7,66.5,8.4,7.7,0,0
3.3.2019. 21:30:00,8.2,68.3,7.9,7.7,0,0
3.3.2019. 21:20:00,8.2,69.1,7.6,7.8,0,0
3.3.2019. 21:10:00,8.1,68.5,7.8,7.8,0,0
3.3.2019. 21:00:00,7.5,70.4,6.6,7.8,0,0
3.3.2019. 20:50:00,7.9,69.5,6.9,7.8,0,0
3.3.2019. 20:40:00,8.2,68.3,7.6,7.9,0,0
3.3.2019. 20:30:00,8.8,66.6,8.1,7.9,0,0
3.3.2019. 20:20:00,8.9,65.3,8.5,7.9,0,0
3.3.2019. 20:10:00,8.9,65.5,8.3,7.9,0,0
3.3.2019. 20:00:00,9.5,63.7,8.8,7.9,0,0
3.3.2019. 19:50:00,9.7,63.2,8.9,7.9,0,0
3.3.2019. 19:40:00,9.7,64.3,8.9,8,0,0
3.3.2019. 19:30:00,9.9,62.6,9.2,8,0,0
3.3.2019. 19:20:00,9.8,62.6,8.8,8,0,0
3.3.2019. 19:10:00,9.2,65.2,7.9,8,0,0
3.3.2019. 19:00:00,10.1,61.1,9.1,8,0,0
3.3.2019. 18:50:00,10.6,59.6,9.8,8.1,0,0
3.3.2019. 18:40:00,10.7,58.2,9.7,8,0,0
3.3.2019. 18:30:00,10.7,59.9,9.7,8.1,0,0
3.3.2019. 18:20:00,10.7,61,10,8.1,0,0
3.3.2019. 18:10:00,10.9,60.8,10.4,8.1,0,0
3.3.2019. 18:00:00,10.8,63.5,10,8.1,0,0
3.3.2019. 17:50:00,12.3,57.3,11.4,8,0,0
3.3.2019. 17:40:00,12.7,56.1,12,8,0,0
3.3.2019. 17:30:00,13.4,54,12.8,8,0,0
3.3.2019. 17:20:00,13.8,54,13.1,7.9,0,0
3.3.2019. 17:10:00,14.6,52.4,13.9,7.9,0,0
3.3.2019. 17:00:00,14.9,51.1,14.4,7.9,0,0
3.3.2019. 16:50:00,15.6,48.6,15.3,7.9,0,0
3.3.2019. 16:40:00,16.2,47.4,16.3,7.9,0,0
3.3.2019. 16:30:00,16.6,45.3,16.3,7.8,0,0
3.3.2019. 16:20:00,17.1,43.6,18.2,7.8,0,0
3.3.2019. 16:10:00,17.6,42.3,19.1,7.7,0,0
3.3.2019. 16:00:00,18,40.6,19.6,7.6,0,0
3.3.2019. 15:50:00,18.3,39.5,20.4,7.6,0,0
3.3.2019. 15:40:00,18.6,39.7,20.7,7.6,0,0
3.3.2019. 15:30:00,18.2,39.3,20.2,7.5,0,0
3.3.2019. 15:20:00,18.5,38.3,20.2,7.4,0,0
3.3.2019. 15:10:00,18.4,38.7,20.6,7.4,0,0
3.3.2019. 15:00:00,18.6,37.7,21.4,7.3,0,0
3.3.2019. 14:50:00,18.2,41.9,20.4,7.2,0,0
3.3.2019. 14:40:00,17.3,42,18.6,7.2,0,0
3.3.2019. 14:30:00,17.6,41.5,19.1,7.1,0,0
3.3.2019. 14:20:00,18.2,41.6,19.7,7,0,0
3.3.2019. 14:10:00,18,40.8,19.1,6.9,0,0
3.3.2019. 14:00:00,18.2,42.3,18.9,6.8,0,0
3.3.2019. 13:50:00,17.7,42.3,18.4,6.8,0,0
3.3.2019. 13:40:00,17.6,40.6,18.9,6.8,0,0
3.3.2019. 13:30:00,17.7,41.8,20.8,6.7,0,0
3.3.2019. 13:20:00,17.4,40.8,20.2,6.6,0,0
3.3.2019. 13:10:00,17.3,40.8,21,6.5,0,0
3.3.2019. 13:00:00,17.1,44.4,20.9,6.4,0,0
3.3.2019. 12:50:00,16.7,44.6,20.5,6.4,0,0
3.3.2019. 12:40:00,16.2,44.7,19.3,6.3,0,0
3.3.2019. 12:30:00,16.5,45.3,20,6.2,0,0
3.3.2019. 12:20:00,16.5,46.1,19.9,6.2,0,0
3.3.2019. 12:10:00,16.6,46.2,20.1,6.1,0,0
3.3.2019. 12:00:00,16.5,48.2,20.6,6.1,0,0
3.3.2019. 11:50:00,16.3,47.1,20.3,6.1,0,0
3.3.2019. 11:40:00,15.5,52.7,19.1,6,0,0
3.3.2019. 11:30:00,14.6,58.6,17.1,5.9,0,0
3.3.2019. 11:20:00,14.1,59.2,16.1,5.9,0,0
3.3.2019. 11:10:00,14.5,58.6,17.4,5.8,0,0
3.3.2019. 11:00:00,14,60,16.3,5.8,0,0
3.3.2019. 10:50:00,13.4,63,16.1,5.8,0,0
3.3.2019. 10:40:00,13.2,63.7,16.1,5.8,0,0
3.3.2019. 10:30:00,13.3,65.3,17.8,5.7,0,0
3.3.2019. 10:20:00,12.6,68,16.2,5.7,0,0
3.3.2019. 10:10:00,12.3,67.8,16.2,5.7,0,0
3.3.2019. 10:00:00,11.7,71.3,15.9,5.7,0,0
3.3.2019. 9:50:00,10.9,75.8,15.2,5.6,0,0
3.3.2019. 9:40:00,10.3,74.8,14.2,5.6,0,0
3.3.2019. 9:30:00,9.3,79,13.1,5.6,0,0
3.3.2019. 9:20:00,7.6,82,9.4,5.6,100,0
3.3.2019. 9:10:00,7.2,82.4,8.3,5.6,100,0
3.3.2019. 9:00:00,7,82.3,8.5,5.6,100,0
3.3.2019. 8:50:00,7.1,82.9,10.4,5.6,100,0
3.3.2019. 8:40:00,5.4,84.7,6.9,5.6,100,0
3.3.2019. 8:30:00,4.5,86,5.6,5.6,100,0
3.3.2019. 8:20:00,4,86.9,5.2,5.6,100,0
3.3.2019. 8:10:00,3.7,87.4,4.8,5.6,100,0
3.3.2019. 8:00:00,3.3,87.6,4.2,5.6,100,0
3.3.2019. 7:50:00,3.1,87.9,3.8,5.7,100,0
3.3.2019. 7:40:00,2.8,88.2,3.6,5.6,100,0
3.3.2019. 7:30:00,2.6,88.5,3.1,5.7,100,0
3.3.2019. 7:20:00,2.5,88.8,3,5.7,100,0
3.3.2019. 7:10:00,2.2,89,2.7,5.7,100,0
3.3.2019. 7:00:00,1.6,89,1.8,5.8,100,0
3.3.2019. 6:50:00,1.2,88.9,1.4,5.8,100,0
3.3.2019. 6:40:00,1.3,88.8,1.3,5.8,100,0
3.3.2019. 6:30:00,1.5,88.7,1.3,5.8,100,0
3.3.2019. 6:20:00,1.6,88.6,1.2,5.8,100,0
3.3.2019. 6:10:00,1.9,88.6,1.7,5.8,100,0
3.3.2019. 6:00:00,2.1,88.6,2.1,5.8,100,0
3.3.2019. 5:50:00,2.3,88.9,2.3,5.8,100,0
3.3.2019. 5:40:00,2.2,89,2.3,5.9,100,0
3.3.2019. 5:30:00,2,89,2.1,5.9,100,0
3.3.2019. 5:20:00,1.9,89,2.1,5.9,100,0
3.3.2019. 5:10:00,1.9,88.9,2,5.9,100,0
3.3.2019. 5:00:00,1.9,88.9,1.9,5.9,100,0
3.3.2019. 4:50:00,1.8,88.8,2,5.9,100,0
3.3.2019. 4:40:00,1.8,88.8,1.9,6,100,0
3.3.2019. 4:30:00,1.8,88.8,1.9,6,100,0
3.3.2019. 4:20:00,1.7,88.8,1.9,6,100,0
3.3.2019. 4:10:00,1.6,88.6,1.8,6,100,0
3.3.2019. 4:00:00,1.6,88.6,1.7,6,100,0
3.3.2019. 3:50:00,1.5,88.5,1.6,6.1,100,0
3.3.2019. 3:40:00,1.4,88.3,1.5,6.1,100,0
3.3.2019. 3:30:00,1.3,88.1,1.4,6.1,100,0
3.3.2019. 3:20:00,1.4,87.9,1.4,6.2,100,0
3.3.2019. 3:10:00,1.6,87.8,1.5,6.2,100,0
3.3.2019. 3:00:00,1.6,87.6,1.6,6.2,100,0
3.3.2019. 2:50:00,2.1,87.7,1.8,6.2,100,0
3.3.2019. 2:40:00,2.2,87.6,2,6.2,100,0
3.3.2019. 2:30:00,2.1,87.6,2,6.3,100,0
3.3.2019. 2:20:00,2.1,87.6,2.1,6.3,100,0
3.3.2019. 2:10:00,2.2,87.7,2.2,6.4,100,0
3.3.2019. 2:00:00,2.1,88,2.2,6.4,100,0
3.3.2019. 1:50:00,1.9,88.2,2,6.4,100,0
3.3.2019. 1:40:00,1.5,88,1.4,6.4,100,0
3.3.2019. 1:30:00,1.4,87.6,1.3,6.5,100,0
3.3.2019. 1:20:00,1.8,87.4,1.6,6.5,100,0
3.3.2019. 1:10:00,2,87.8,1.8,6.6,100,0
3.3.2019. 1:00:00,1.8,87.4,1.2,6.6,100,0
3.3.2019. 0:50:00,2,87.7,1.3,6.6,100,0
3.3.2019. 0:40:00,1.8,87.1,1.1,6.6,100,0
3.3.2019. 0:30:00,2.4,86.8,1.6,6.7,100,0
3.3.2019. 0:20:00,2.6,87.1,1.8,6.7,100,0
3.3.2019. 0:10:00,2.3,86.5,1.6,6.7,100,0
3.3.2019. 0:00:00,2.6,86.2,2,6.8,100,0
2.3.2019. 23:50:00,2.9,86,2.3,6.8,100,0
2.3.2019. 23:40:00,3.2,86,2.7,6.8,100,0
2.3.2019. 23:30:00,3.3,85.9,2.9,6.8,100,0
2.3.2019. 23:20:00,3.5,85.6,3.1,6.8,0,0
2.3.2019. 23:10:00,3.6,85.3,3.3,6.9,0,0
2.3.2019. 23:00:00,3.7,84.7,3.4,6.9,100,0
2.3.2019. 22:50:00,4,84.3,3.6,6.9,100,0
2.3.2019. 22:40:00,4,84.3,3.9,6.9,100,0
2.3.2019. 22:30:00,4,84.5,3.9,6.9,100,0
2.3.2019. 22:20:00,4,85,3.7,6.9,100,0
2.3.2019. 22:10:00,3.9,85,3.5,7,100,0
2.3.2019. 22:00:00,4.1,84.6,3.8,7,100,0
2.3.2019. 21:50:00,4.5,84.1,4.3,7,100,0
2.3.2019. 21:40:00,4.5,84,4.4,7.1,100,0
2.3.2019. 21:30:00,4.5,84,4.4,7.1,100,0
2.3.2019. 21:20:00,4.5,84,4.4,7.1,100,0
2.3.2019. 21:10:00,4.6,83.9,4.5,7.1,100,0
2.3.2019. 21:00:00,4.7,84,4.4,7.1,100,0
2.3.2019. 20:50:00,4.8,83.9,4.6,7.2,100,0
2.3.2019. 20:40:00,5,83.8,4.8,7.2,100,0
2.3.2019. 20:30:00,5.2,83.8,4.9,7.2,100,0
2.3.2019. 20:20:00,5.3,83.7,5.2,7.2,100,0
2.3.2019. 20:10:00,5.6,83.5,5.3,7.2,100,0
2.3.2019. 20:00:00,5.6,83.6,5.4,7.2,100,0
2.3.2019. 19:50:00,5.7,83.4,5.6,7.2,100,0
2.3.2019. 19:40:00,5.7,83.4,5.7,7.2,100,0
2.3.2019. 19:30:00,5.7,83.7,5.7,7.3,100,0
2.3.2019. 19:20:00,5.8,83.6,5.8,7.3,100,0
2.3.2019. 19:10:00,6,83,5.9,7.3,100,0
2.3.2019. 19:00:00,6,82.8,6,7.3,100,0
2.3.2019. 18:50:00,6,82.5,5.9,7.4,100,0
2.3.2019. 18:40:00,6.1,82.3,5.9,7.3,100,0
2.3.2019. 18:30:00,6.2,82.1,5.9,7.4,100,0
2.3.2019. 18:20:00,6.6,81.5,6.3,7.4,100,0
2.3.2019. 18:10:00,7,81.4,6.7,7.4,100,0
2.3.2019. 18:00:00,7.4,80.9,7.2,7.4,0,0
2.3.2019. 17:50:00,7.8,80.3,7.7,7.4,0,0
2.3.2019. 17:40:00,8.1,80,8,7.4,0,0
2.3.2019. 17:30:00,8.2,80.1,8.2,7.3,0,0
2.3.2019. 17:20:00,8.5,79.3,8.6,7.3,0,0
2.3.2019. 17:10:00,8.8,78.6,8.9,7.3,0,0
2.3.2019. 17:00:00,9.2,77.4,9.2,7.2,0,0
2.3.2019. 16:50:00,9.4,76.4,9.5,7.2,0,0
2.3.2019. 16:40:00,9.6,75.6,9.7,7.2,0,0
2.3.2019. 16:30:00,9.7,75.4,9.9,7.2,0,0
2.3.2019. 16:20:00,10,74.3,10.4,7.2,0,0
2.3.2019. 16:10:00,10.2,73.5,10.8,7.2,0,0
2.3.2019. 16:00:00,10.3,73.3,11.1,7.1,0,0
2.3.2019. 15:50:00,10.4,72.6,11.4,7.1,0,0
2.3.2019. 15:40:00,10.7,72.6,11.9,7.1,0,0
2.3.2019. 15:30:00,10.5,73.2,11.5,7.1,0,0
2.3.2019. 15:20:00,10.8,72.2,12.4,7,0,0
2.3.2019. 15:10:00,10.9,72.1,13.1,7,0,0
2.3.2019. 15:00:00,10.9,72.4,12.6,7,0,0
2.3.2019. 14:50:00,11,71.5,13.2,6.9,0,0
2.3.2019. 14:40:00,10.9,71,12.9,6.9,0,0
2.3.2019. 14:30:00,10.8,71.4,12.7,6.9,0,0
2.3.2019. 14:20:00,10.2,72.5,11.4,6.8,0,0
2.3.2019. 14:10:00,10.2,72.8,11.4,6.8,0,0
2.3.2019. 14:00:00,10.2,72.7,11.9,6.7,0,0
2.3.2019. 13:50:00,10.2,72.1,11.9,6.7,0,0
2.3.2019. 13:40:00,10.1,73,11.6,6.6,0,0
2.3.2019. 13:30:00,10.2,72.9,12.2,6.6,0,0
2.3.2019. 13:20:00,10.4,72.1,13.2,6.6,0,0
2.3.2019. 13:10:00,10,72.1,12.2,6.6,0,0
2.3.2019. 13:00:00,10.2,71.9,12.4,6.5,0,0
2.3.2019. 12:50:00,10,72.8,11.9,6.5,0,0
2.3.2019. 12:40:00,10,72.9,12.6,6.4,0,0
2.3.2019. 12:30:00,9.7,74,12.5,6.4,0,0
2.3.2019. 12:20:00,9.6,74.3,12.2,6.4,0,0
2.3.2019. 12:10:00,9.7,75.7,12.7,6.3,0,0
2.3.2019. 12:00:00,9.2,77.4,11.1,6.3,0,0
2.3.2019. 11:50:00,9.4,77,11.4,6.3,0,0
2.3.2019. 11:40:00,9.1,77.6,10.6,6.3,0,0
2.3.2019. 11:30:00,9.2,78.3,10.9,6.3,0,0
2.3.2019. 11:20:00,9,77.8,11.2,6.2,100,0
2.3.2019. 11:10:00,8.5,80,9.9,6.2,100,0
2.3.2019. 11:00:00,8.2,79.8,9.3,6.2,100,0
2.3.2019. 10:50:00,8,79.6,8.9,6.2,100,0
2.3.2019. 10:40:00,7.8,81.4,8.5,6.2,100,0
2.3.2019. 10:30:00,7.6,82.6,8.1,6.2,100,0
2.3.2019. 10:20:00,7.6,82.7,8.1,6.2,100,0
2.3.2019. 10:10:00,7.6,83.3,8,6.2,100,0
2.3.2019. 10:00:00,7.5,83.5,8,6.2,100,0
2.3.2019. 9:50:00,7.5,84.5,7.9,6.2,100,0
2.3.2019. 9:40:00,7.4,84.7,7.8,6.2,100,0
2.3.2019. 9:30:00,7.4,84.7,7.8,6.2,100,0
2.3.2019. 9:20:00,7.4,84.7,7.9,6.2,100,0
2.3.2019. 9:10:00,7.4,84.8,7.9,6.2,100,0
2.3.2019. 9:00:00,7.3,85.1,7.8,6.2,100,0
2.3.2019. 8:50:00,7.2,85.2,7.5,6.2,100,0
2.3.2019. 8:40:00,7,85.3,7.3,6.2,100,0
2.3.2019. 8:30:00,6.8,85.3,6.9,6.2,100,0
2.3.2019. 8:20:00,6.7,85,6.7,6.2,100,0
2.3.2019. 8:10:00,6.5,84.7,6.7,6.3,100,0
2.3.2019. 8:00:00,5.9,84.2,6.1,6.2,100,0
2.3.2019. 7:50:00,5.7,84.5,5.9,6.2,100,0
2.3.2019. 7:40:00,5.3,84.5,5.6,6.3,100,0
2.3.2019. 7:30:00,5.3,84,5.4,6.3,100,0
2.3.2019. 7:20:00,5.2,83.9,5.3,6.3,100,0
2.3.2019. 7:10:00,5.3,83.6,5.4,6.3,100,0
2.3.2019. 7:00:00,5.3,82.9,5.2,6.3,100,0
2.3.2019. 6:50:00,5.2,83.1,5.2,6.4,100,0
2.3.2019. 6:40:00,5.1,83.3,5.2,6.4,100,0
2.3.2019. 6:30:00,5.2,82.8,5.2,6.4,100,0
2.3.2019. 6:20:00,5.3,83.1,5.3,6.4,100,0
2.3.2019. 6:10:00,5.3,82.6,5.4,6.4,100,0
2.3.2019. 6:00:00,5.2,82.9,5.2,6.4,100,0
2.3.2019. 5:50:00,5.7,82,5.7,6.4,100,0
2.3.2019. 5:40:00,5.6,82.6,5.6,6.4,100,0
2.3.2019. 5:30:00,5.6,82.1,5.6,6.5,100,0
2.3.2019. 5:20:00,5.3,83.1,5.4,6.5,100,0
2.3.2019. 5:10:00,5.5,82.2,5.4,6.5,100,0
2.3.2019. 5:00:00,5.2,83.1,5.2,6.6,100,0
2.3.2019. 4:50:00,5.1,83.7,5.1,6.6,100,0
2.3.2019. 4:40:00,4.8,84.4,4.8,6.6,100,0
2.3.2019. 4:30:00,4.8,84.7,4.6,6.6,100,0
2.3.2019. 4:20:00,4.8,84.5,4.8,6.6,100,0
2.3.2019. 4:10:00,4.6,85.1,4.6,6.6,100,0
2.3.2019. 4:00:00,4.5,85.1,4.5,6.6,100,0
2.3.2019. 3:50:00,4.6,84.4,4.5,6.7,100,0
2.3.2019. 3:40:00,4.5,84.7,4.4,6.7,100,0
2.3.2019. 3:30:00,4.3,84.9,4.3,6.8,100,0
2.3.2019. 3:20:00,4.7,83.9,4.5,6.8,100,0
2.3.2019. 3:10:00,5,83.4,4.9,6.8,100,0
2.3.2019. 3:00:00,4.7,84.1,4.7,6.8,100,0
2.3.2019. 2:50:00,4.6,84.1,4.6,6.8,100,0
2.3.2019. 2:40:00,4.9,83,4.8,6.8,100,0
2.3.2019. 2:30:00,4.8,82.8,4.6,6.9,100,0
2.3.2019. 2:20:00,4.6,82.6,4.2,6.9,100,0
2.3.2019. 2:10:00,4.7,82.8,4.2,7,100,0
2.3.2019. 2:00:00,4.5,83.7,4,7,100,0
2.3.2019. 1:50:00,4,83.3,3.4,7,0,0
2.3.2019. 1:40:00,4.9,80.5,3.9,7.1,100,0
2.3.2019. 1:30:00,5.8,77.6,4.7,7.1,100,0
2.3.2019. 1:20:00,6.1,76.9,5,7.1,100,0
2.3.2019. 1:10:00,6.3,76.4,5.5,7.1,100,0
2.3.2019. 1:00:00,6.5,75.9,5.7,7.1,0,0
2.3.2019. 0:50:00,6.5,76.4,5.8,7.2,0,0
2.3.2019. 0:40:00,6.9,75.6,6,7.2,0,0
2.3.2019. 0:30:00,6.8,76.4,5.7,7.2,100,0
2.3.2019. 0:20:00,6.9,76.7,5.9,7.2,100,0
2.3.2019. 0:10:00,6.9,77.2,6.1,7.3,100,0
2.3.2019. 0:00:00,7.2,76.7,6.4,7.3,0,0
1.3.2019. 23:50:00,7.4,76.5,6.6,7.3,0,0
1.3.2019. 23:40:00,7.4,77.4,6.4,7.4,100,0
1.3.2019. 23:30:00,7.5,77.7,6.8,7.4,100,0
1.3.2019. 23:20:00,7.2,80.5,6.6,7.4,100,0
1.3.2019. 23:10:00,7.5,79.7,6.8,7.4,100,0
1.3.2019. 23:00:00,7.7,79.3,7.2,7.4,100,0
1.3.2019. 22:50:00,7.8,79.6,7.1,7.4,100,0
1.3.2019. 22:40:00,7.7,79.9,7.1,7.5,100,0
1.3.2019. 22:30:00,7.6,79.6,6.9,7.5,100,0
1.3.2019. 22:20:00,7.8,78.7,7.1,7.5,100,0
1.3.2019. 22:10:00,7.9,78.6,7,7.6,100,0
1.3.2019. 22:00:00,8,78.6,7.4,7.6,100,0
1.3.2019. 21:50:00,8.1,78.3,7.3,7.6,100,0
1.3.2019. 21:40:00,8.2,78.8,7.5,7.6,100,0
1.3.2019. 21:30:00,9.1,75.9,8.3,7.6,100,0
1.3.2019. 21:20:00,9,78.4,8.6,7.6,100,0
1.3.2019. 21:10:00,9.5,77.5,9.2,7.6,100,0
1.3.2019. 21:00:00,9.7,75.9,9.5,7.7,100,0
1.3.2019. 20:50:00,9.7,77.7,9.2,7.7,100,0
1.3.2019. 20:40:00,9.7,76.2,9.5,7.7,100,0
1.3.2019. 20:30:00,9.7,77.2,9.4,7.7,100,0
1.3.2019. 20:20:00,9.7,77.2,9.1,7.7,100,0
1.3.2019. 20:10:00,9.9,76.8,9.5,7.7,100,0
1.3.2019. 20:00:00,9.6,80.1,9.3,7.8,100,0
1.3.2019. 19:50:00,10.2,76.8,9.9,7.8,100,0
1.3.2019. 19:40:00,9.7,75,9.4,7.8,100,0
1.3.2019. 19:30:00,10.1,76.8,9.4,7.8,100,0
1.3.2019. 19:20:00,10.5,74.2,10.1,7.8,100,0.1
1.3.2019. 19:10:00,10.4,76.2,9.9,7.8,100,0
1.3.2019. 19:00:00,10.9,72.2,10.3,7.8,100,0
1.3.2019. 18:50:00,10.9,72.4,10.1,7.8,100,0
1.3.2019. 18:40:00,10.9,72.3,10.2,7.8,100,0
1.3.2019. 18:30:00,11.3,70.4,10.9,7.8,100,0
1.3.2019. 18:20:00,11.5,67.2,11.2,7.8,100,0
1.3.2019. 18:10:00,11.2,71.4,11.1,7.8,100,0
1.3.2019. 18:00:00,11.6,68.3,11.3,7.8,100,0
1.3.2019. 17:50:00,11,75.1,10.6,7.8,100,0
1.3.2019. 17:40:00,11.2,76,10.6,7.8,100,0
1.3.2019. 17:30:00,11.6,71.6,11.1,7.8,100,0
1.3.2019. 17:20:00,11.8,72.2,11.3,7.8,100,0
1.3.2019. 17:10:00,12.2,66.3,11.7,7.7,100,0
1.3.2019. 17:00:00,12.5,63,11.4,7.6,100,0.1
1.3.2019. 16:50:00,13.1,63.3,10.6,7.6,100,0.1
1.3.2019. 16:40:00,13.9,62,11.6,7.6,100,0.1
1.3.2019. 16:30:00,15.7,45.2,15.5,7.6,0,0
1.3.2019. 16:20:00,15.8,44.6,15.6,7.6,0,0
1.3.2019. 16:10:00,16.6,41.8,16.5,7.5,0,0
1.3.2019. 16:00:00,17,41.5,17.6,7.4,0,0
1.3.2019. 15:50:00,17.8,35.9,18.9,7.4,0,0
1.3.2019. 15:40:00,18.9,34.4,22.1,7.3,0,0
1.3.2019. 15:30:00,18.6,35.6,21.2,7.3,0,0
1.3.2019. 15:20:00,18.2,37.2,20,7.2,0,0
1.3.2019. 15:10:00,18.2,36.5,20.3,7.2,0,0
1.3.2019. 15:00:00,17.6,39,18.4,7.1,0,0
1.3.2019. 14:50:00,17.5,35,18.3,7.1,0,0
1.3.2019. 14:40:00,18,35.4,19.2,7,0,0
1.3.2019. 14:30:00,18.3,34.8,20.6,6.9,0,0
1.3.2019. 14:20:00,18.3,35.3,20.6,6.9,0,0
1.3.2019. 14:10:00,18.6,34.7,22.3,6.8,0,0
1.3.2019. 14:00:00,18.4,35.2,21.8,6.8,0,0
1.3.2019. 13:50:00,18.3,36.3,20.8,6.7,0,0
1.3.2019. 13:40:00,18.3,35.3,20.1,6.6,0,0
1.3.2019. 13:30:00,17.9,35.8,20.6,6.6,0,0
1.3.2019. 13:20:00,18.3,38.9,22.5,6.6,0,0
1.3.2019. 13:10:00,18.1,39.7,21.1,6.5,0,0
1.3.2019. 13:00:00,17.3,39.5,18.6,6.4,0,0
1.3.2019. 12:50:00,17.1,40,18,6.4,0,0
